real_name,obs_e:228433.0_n:8192778.0_x:14153_y:4197,obs_e:229788.0_n:8193427.0_x:12798_y:3548,obs_e:231595.0_n:8198480.0_x:10991_y:-1505,obs_e:231694.0_n:8197619.0_x:10892_y:-644,obs_e:233194.0_n:8190440.0_x:9392_y:6535,obs_e:233908.0_n:8189011.0_x:8678_y:7964,obs_e:234195.0_n:8198194.0_x:8391_y:-1219,obs_e:235327.0_n:8184950.0_x:7259_y:12025,obs_e:235614.0_n:8190354.0_x:6972_y:6621,obs_e:235682.0_n:8187652.0_x:6904_y:9323,obs_e:236163.0_n:8190958.0_x:6423_y:6017,obs_e:236538.0_n:8191417.0_x:6048_y:5558,obs_e:237006.0_n:8202926.0_x:5580_y:-5951,obs_e:237454.0_n:8185525.0_x:5132_y:11450,obs_e:237496.0_n:8190167.0_x:5090_y:6808,obs_e:238665.0_n:8188244.0_x:3921_y:8731,obs_e:238954.0_n:8189678.0_x:3632_y:7297,obs_e:239587.0_n:8185586.0_x:2999_y:11389,obs_e:239760.0_n:8190677.0_x:2826_y:6298,obs_e:240931.0_n:8186974.0_x:1655_y:10001,obs_e:241878.0_n:8190407.0_x:708_y:6568,obs_e:244750.0_n:8189532.0_x:-2164_y:7443,obs_e:244814.0_n:8189459.0_x:-2228_y:7516,obs_e:245486.0_n:8201343.0_x:-2900_y:-4368
356,0.365285,0.465968,0.666744,0.686621,0.630242,0.596612,0.997379,0.410791,0.842052,0.614133,0.951729,1.03594,1.04419,0.525857,0.994367,0.847706,1.04519,0.596683,1.23524,0.776441,1.28164,1.10479,1.09153,1.49345
357,0.150793,0.192356,0.275238,0.283444,0.26017,0.246287,0.411728,0.169579,0.347607,0.25352,0.392883,0.427646,0.43105,0.217079,0.410484,0.349941,0.431463,0.246316,0.509917,0.320522,0.529073,0.456069,0.450595,0.616511
358,0.070987,0.090554,0.129571,0.133434,0.122478,0.115942,0.193825,0.079831,0.16364,0.119347,0.184954,0.201319,0.202921,0.102192,0.19324,0.164738,0.203116,0.115956,0.240049,0.150889,0.249067,0.214699,0.212122,0.290229
359,0.129115,0.164703,0.235671,0.242696,0.222768,0.210881,0.352539,0.1452,0.297636,0.217075,0.336403,0.366168,0.369083,0.185872,0.351474,0.299634,0.369437,0.210906,0.436612,0.274445,0.453015,0.390505,0.385819,0.527882
360,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
361,0.031835,0.04061,0.058108,0.05984,0.054927,0.051996,0.086924,0.035801,0.073387,0.053523,0.082945,0.090284,0.091003,0.04583,0.086661,0.073879,0.09109,0.052002,0.107653,0.067669,0.111698,0.096285,0.095129,0.130157
362,0.453348,0.578305,0.827483,0.852152,0.782181,0.740444,1.23783,0.509826,1.04506,0.76219,1.18117,1.28569,1.29592,0.652631,1.23409,1.05207,1.29716,0.740532,1.53303,0.963627,1.59062,1.37114,1.35468,1.85349
363,0.340147,0.433902,0.620861,0.63937,0.586871,0.555556,0.928744,0.382523,0.784106,0.571871,0.886235,0.964651,0.97233,0.489669,0.925939,0.78937,0.973261,0.555621,1.15023,0.72301,1.19344,1.02876,1.01642,1.39068
364,0.519165,0.662262,0.947616,0.975866,0.895737,0.847941,1.41753,0.583841,1.19677,0.872843,1.35265,1.47234,1.48406,0.747379,1.41325,1.20481,1.48548,0.848041,1.75559,1.10352,1.82154,1.5702,1.55135,2.12258
365,0.027309,0.034837,0.049847,0.051333,0.047118,0.044604,0.074566,0.030711,0.062953,0.045914,0.071153,0.077448,0.078065,0.039314,0.07434,0.063376,0.07814,0.044609,0.092348,0.058048,0.095817,0.082596,0.081605,0.111653
366,0.289405,0.369174,0.528243,0.543991,0.499323,0.472679,0.790197,0.325459,0.667135,0.486561,0.754029,0.820747,0.827281,0.416622,0.78781,0.671614,0.828073,0.472735,0.978643,0.615153,1.01541,0.875297,0.864792,1.18322
367,0.25822,0.329393,0.471322,0.485373,0.445518,0.421746,0.705048,0.290389,0.595247,0.434132,0.672778,0.732307,0.738136,0.371729,0.702919,0.599244,0.738843,0.421795,0.873189,0.548867,0.905992,0.780979,0.771605,1.05572
368,0.121365,0.154817,0.221524,0.228128,0.209396,0.198223,0.331377,0.136485,0.27977,0.204045,0.31621,0.344189,0.346929,0.174715,0.330376,0.281648,0.347261,0.198247,0.410404,0.257971,0.425822,0.367065,0.362659,0.496196
369,0.121528,0.155025,0.221821,0.228434,0.209677,0.198489,0.331822,0.136668,0.280145,0.204318,0.316634,0.34465,0.347394,0.174949,0.33082,0.282026,0.347727,0.198512,0.410955,0.258317,0.426393,0.367557,0.363146,0.496861
370,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
371,0.087094,0.1111,0.158971,0.16371,0.150267,0.142249,0.237803,0.097944,0.200769,0.146427,0.226919,0.246997,0.248964,0.125379,0.237085,0.202117,0.249202,0.142266,0.294515,0.185125,0.305579,0.263414,0.260252,0.356081
372,0.024942,0.031816,0.045525,0.046882,0.043033,0.040737,0.068101,0.028049,0.057495,0.041933,0.064984,0.070734,0.071297,0.035905,0.067895,0.057881,0.071365,0.040741,0.084342,0.053015,0.08751,0.075435,0.07453,0.101973
373,0.376071,0.479728,0.686432,0.706896,0.648852,0.614229,1.02683,0.422922,0.866917,0.632268,0.979833,1.06653,1.07502,0.541385,1.02373,0.872738,1.07605,0.614302,1.27171,0.799368,1.31949,1.13742,1.12376,1.53755
374,0.514926,0.656856,0.93988,0.9679,0.888425,0.841018,1.40596,0.579075,1.18701,0.865718,1.34161,1.46032,1.47195,0.741278,1.40172,1.19497,1.47335,0.841118,1.74126,1.09452,1.80667,1.55738,1.53869,2.10525
375,0.095846,0.122265,0.174946,0.180161,0.165368,0.156544,0.261701,0.107787,0.220945,0.161141,0.249723,0.271818,0.273982,0.137979,0.26091,0.222428,0.274245,0.156562,0.324111,0.203729,0.336287,0.289884,0.286405,0.391864
376,0.331309,0.422627,0.604728,0.622756,0.571621,0.541119,0.90461,0.372582,0.76373,0.557011,0.863206,0.939584,0.947063,0.476945,0.901878,0.768858,0.94797,0.541183,1.12034,0.704222,1.16243,1.00203,0.990006,1.35454
377,0.290541,0.370622,0.530315,0.546125,0.501282,0.474534,0.793297,0.326736,0.669752,0.48847,0.756988,0.823967,0.830526,0.418256,0.790901,0.674249,0.831322,0.47459,0.982483,0.617566,1.01939,0.878731,0.868184,1.18786
378,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
379,0.58759,0.749548,1.07251,1.10448,1.0138,0.959699,1.60437,0.660791,1.35451,0.987884,1.53093,1.66639,1.67966,0.845883,1.59952,1.3636,1.68127,0.959812,1.98698,1.24897,2.06162,1.77715,1.75582,2.40234
380,0.393889,0.502457,0.718954,0.740387,0.679594,0.643331,1.07548,0.442959,0.90799,0.662224,1.02626,1.11706,1.12595,0.567035,1.07223,0.914087,1.12703,0.643407,1.33196,0.837241,1.382,1.19131,1.17701,1.6104
381,0.076439,0.097507,0.139521,0.143681,0.131883,0.124846,0.208709,0.085961,0.176206,0.128512,0.199157,0.216778,0.218504,0.11004,0.208079,0.177389,0.218713,0.12486,0.258483,0.162476,0.268193,0.231186,0.228412,0.312516
382,0.275661,0.351641,0.503155,0.518156,0.475609,0.450231,0.752668,0.310002,0.635451,0.463453,0.718219,0.781768,0.787991,0.396836,0.750395,0.639718,0.788746,0.450284,0.932166,0.585938,0.967184,0.833727,0.823721,1.12703
383,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
384,0.344272,0.439164,0.62839,0.647123,0.593987,0.562292,0.940006,0.387161,0.793614,0.578806,0.896982,0.976348,0.98412,0.495607,0.937167,0.798942,0.985063,0.562359,1.16418,0.731777,1.20791,1.04124,1.02874,1.40754
385,0.378839,0.483258,0.691483,0.712098,0.653627,0.618749,1.03439,0.426034,0.873296,0.636921,0.987043,1.07438,1.08293,0.545368,1.03126,0.87916,1.08397,0.618822,1.28107,0.805251,1.32919,1.14579,1.13203,1.54886
386,0.194587,0.248221,0.355174,0.365762,0.335729,0.317815,0.531304,0.218828,0.448561,0.327149,0.506986,0.551845,0.556238,0.280124,0.529699,0.451573,0.55677,0.317853,0.658009,0.41361,0.682729,0.588522,0.581459,0.79556
387,0.585474,0.746849,1.06865,1.10051,1.01014,0.956243,1.59859,0.658412,1.34963,0.984326,1.52542,1.66039,1.67361,0.842837,1.59376,1.35869,1.67521,0.956356,1.97982,1.24447,2.0542,1.77075,1.7495,2.39369
388,0.238204,0.30386,0.434787,0.447749,0.410984,0.389054,0.650396,0.267879,0.549107,0.40048,0.620628,0.675542,0.680919,0.342914,0.648432,0.552793,0.681572,0.3891,0.805503,0.506321,0.835764,0.720441,0.711794,0.973887
389,0.512604,0.653893,0.935641,0.963535,0.884418,0.837225,1.39962,0.576464,1.18165,0.861813,1.33556,1.45373,1.46531,0.737934,1.39539,1.18959,1.46671,0.837324,1.73341,1.08958,1.79852,1.55035,1.53175,2.09576
390,0.671203,0.856207,1.22513,1.26165,1.15806,1.09626,1.83266,0.754821,1.54725,1.12846,1.74878,1.90352,1.91867,0.96625,1.82713,1.55764,1.92051,1.09639,2.26972,1.42669,2.35499,2.03003,2.00567,2.74418
391,0.531883,0.678486,0.97083,0.999772,0.91768,0.868713,1.45226,0.598144,1.22609,0.894226,1.38579,1.50841,1.52042,0.765688,1.44788,1.23432,1.52187,0.868816,1.7986,1.13056,1.86617,1.60866,1.58936,2.17458
392,0.806511,1.02881,1.4721,1.51599,1.39151,1.31726,2.20211,0.906985,1.85916,1.35594,2.10132,2.28725,2.30545,1.16104,2.19546,1.87165,2.30766,1.31741,2.72727,1.7143,2.82973,2.43927,2.40999,3.29738
393,0.23603,0.301087,0.430818,0.443662,0.407232,0.385502,0.644459,0.265434,0.544094,0.396824,0.614962,0.669375,0.674704,0.339783,0.642513,0.547747,0.67535,0.385548,0.79815,0.501699,0.828135,0.713864,0.705296,0.964997
394,0.053692,0.068491,0.098002,0.100924,0.092637,0.087694,0.146601,0.060381,0.12377,0.090269,0.139891,0.152269,0.153481,0.077294,0.146158,0.124601,0.153628,0.087704,0.181562,0.114126,0.188383,0.162389,0.16044,0.219516
395,0.101173,0.12906,0.184669,0.190174,0.174559,0.165244,0.276245,0.113777,0.233224,0.170097,0.263602,0.286926,0.28921,0.145647,0.275411,0.23479,0.289487,0.165264,0.342125,0.215052,0.354977,0.305996,0.302323,0.413643
396,0.098434,0.125566,0.179669,0.185026,0.169833,0.160771,0.268767,0.110697,0.22691,0.165492,0.256465,0.279158,0.28138,0.141704,0.267955,0.228434,0.28165,0.16079,0.332863,0.20923,0.345367,0.297712,0.294139,0.402445
397,0.33468,0.426928,0.610882,0.629093,0.577438,0.546626,0.913816,0.376374,0.771502,0.562679,0.87199,0.949145,0.956701,0.481799,0.911056,0.776682,0.957617,0.546691,1.13174,0.711388,1.17426,1.01223,1.00008,1.36832
398,0.411821,0.525331,0.751684,0.774094,0.710532,0.672618,1.12444,0.463125,0.949327,0.692372,1.07298,1.16792,1.17721,0.592849,1.12105,0.955701,1.17834,0.672698,1.3926,0.875357,1.44492,1.24554,1.23059,1.68371
399,0.243709,0.310882,0.444834,0.458096,0.420481,0.398044,0.665426,0.27407,0.561796,0.409734,0.63497,0.691153,0.696655,0.350838,0.663416,0.565568,0.697322,0.398091,0.824118,0.518022,0.855077,0.737089,0.728243,0.996392
400,0.210661,0.268725,0.384513,0.395976,0.363462,0.344067,0.575191,0.236904,0.485613,0.354172,0.548865,0.597429,0.602185,0.303263,0.573454,0.488874,0.602761,0.344108,0.712363,0.447775,0.739125,0.637136,0.629489,0.861276
401,0.206616,0.263565,0.377129,0.388372,0.356483,0.337461,0.564146,0.232355,0.476289,0.347372,0.538325,0.585957,0.590622,0.29744,0.562443,0.479487,0.591188,0.337501,0.698685,0.439177,0.724932,0.624902,0.617402,0.844738
402,0.024454,0.031194,0.044635,0.045966,0.042191,0.03994,0.066769,0.0275,0.056371,0.041113,0.063713,0.069351,0.069903,0.035203,0.066568,0.05675,0.06997,0.039945,0.082693,0.051979,0.085799,0.07396,0.073072,0.099979
403,0.244074,0.311348,0.445501,0.458783,0.421112,0.398641,0.666424,0.274481,0.562638,0.410349,0.635922,0.692189,0.697699,0.351364,0.664411,0.566416,0.698368,0.398688,0.825354,0.518798,0.85636,0.738195,0.729335,0.997886
404,0.032537,0.041506,0.05939,0.06116,0.056138,0.053143,0.088841,0.036591,0.075005,0.054703,0.084775,0.092275,0.09301,0.04684,0.088572,0.075509,0.093099,0.053149,0.110028,0.069161,0.114161,0.098408,0.097227,0.133028
405,0.299896,0.382557,0.547392,0.563711,0.517424,0.489814,0.818841,0.337257,0.691319,0.504199,0.781363,0.850499,0.85727,0.431725,0.816368,0.695961,0.858091,0.489872,1.01412,0.637453,1.05222,0.907027,0.896141,1.22611
406,0.08079,0.103058,0.147464,0.15186,0.139391,0.131953,0.220591,0.090855,0.186237,0.135828,0.210494,0.229119,0.230943,0.116304,0.219924,0.187487,0.231164,0.131968,0.273197,0.171726,0.28346,0.244347,0.241414,0.330307
407,0.228845,0.291921,0.417704,0.430156,0.394836,0.373767,0.624842,0.257354,0.527532,0.384744,0.596243,0.648999,0.654165,0.32944,0.622954,0.531074,0.654792,0.373812,0.773854,0.486427,0.802926,0.692134,0.683827,0.935622
408,0.10361,0.132168,0.189116,0.194754,0.178762,0.169224,0.282898,0.116517,0.23884,0.174193,0.269949,0.293835,0.296174,0.149154,0.282043,0.240444,0.296458,0.169244,0.350363,0.22023,0.363526,0.313364,0.309603,0.423604
409,1.19332,1.52223,2.17813,2.24306,2.05888,1.94902,3.25825,1.34198,2.75083,2.00626,3.10912,3.38422,3.41116,1.71788,3.24841,2.7693,3.41443,1.94925,4.03529,2.53649,4.18688,3.60915,3.56583,4.87883
410,0.075471,0.096273,0.137754,0.141861,0.130213,0.123265,0.206066,0.084873,0.173974,0.126885,0.196634,0.214033,0.215737,0.108646,0.205444,0.175142,0.215943,0.123279,0.255209,0.160419,0.264796,0.228258,0.225519,0.308558
411,0.223035,0.28451,0.407099,0.419235,0.384812,0.364278,0.608978,0.25082,0.514138,0.374976,0.581105,0.632522,0.637557,0.321076,0.607139,0.517591,0.638168,0.364321,0.754208,0.474078,0.782541,0.674562,0.666466,0.911868
412,0.30184,0.385037,0.55094,0.567365,0.520778,0.49299,0.82415,0.339443,0.6958,0.507468,0.786429,0.856013,0.862827,0.434523,0.821661,0.700472,0.863654,0.493048,1.02069,0.641585,1.05904,0.912907,0.90195,1.23406
413,0.33135,0.422681,0.604804,0.622835,0.571693,0.541188,0.904724,0.37263,0.763827,0.557081,0.863315,0.939703,0.947183,0.477005,0.901992,0.768955,0.94809,0.541252,1.12048,0.704311,1.16258,1.00216,0.990131,1.35471
414,0.109595,0.139803,0.200041,0.206004,0.189089,0.178999,0.29924,0.123248,0.252638,0.184256,0.285544,0.310809,0.313283,0.157771,0.298336,0.254334,0.313583,0.17902,0.370603,0.232953,0.384526,0.331467,0.327488,0.448074
415,0.084334,0.107579,0.153933,0.158522,0.145505,0.137741,0.230267,0.09484,0.194406,0.141786,0.219728,0.23917,0.241074,0.121406,0.229572,0.195712,0.241304,0.137757,0.285181,0.179259,0.295895,0.255066,0.252004,0.344796
416,0.075106,0.095808,0.137089,0.141176,0.129584,0.122669,0.205071,0.084463,0.173134,0.126272,0.195685,0.212999,0.214695,0.108121,0.204451,0.174296,0.2149,0.122684,0.253976,0.159644,0.263517,0.227156,0.22443,0.307068
417,1.00614,1.28346,1.83647,1.89122,1.73593,1.6433,2.74717,1.13148,2.31934,1.69156,2.62143,2.85338,2.8761,1.44841,2.73888,2.33491,2.87885,1.6435,3.40232,2.13862,3.53014,3.04303,3.00651,4.11355
418,1.44506,1.84337,2.63763,2.71627,2.49323,2.36019,3.94563,1.62509,3.33115,2.42951,3.76504,4.09817,4.13079,2.08028,3.93371,3.35352,4.13475,2.36047,4.88658,3.07159,5.07016,4.37055,4.31809,5.90808
419,0.053964,0.068838,0.098499,0.101435,0.093106,0.088138,0.147344,0.060687,0.124397,0.090726,0.1406,0.15304,0.154258,0.077685,0.146899,0.125232,0.154406,0.088148,0.182482,0.114704,0.189338,0.163212,0.161253,0.220629
420,0.039125,0.049909,0.071414,0.073543,0.067504,0.063902,0.106827,0.043999,0.09019,0.065779,0.101938,0.110957,0.111841,0.056323,0.106505,0.090796,0.111948,0.063909,0.132304,0.083163,0.137274,0.118332,0.116912,0.15996
421,0.104933,0.133856,0.191531,0.197241,0.181045,0.171385,0.286511,0.118005,0.241891,0.176418,0.273397,0.297588,0.299956,0.151059,0.285645,0.243515,0.300244,0.171405,0.354838,0.223043,0.368168,0.317366,0.313557,0.429014
422,0.379202,0.483722,0.692146,0.712781,0.654254,0.619343,1.03538,0.426443,0.874134,0.637532,0.98799,1.07541,1.08397,0.545892,1.03225,0.880003,1.08501,0.619416,1.2823,0.806023,1.33047,1.14688,1.13312,1.55035
423,0.022605,0.028836,0.04126,0.042491,0.039002,0.03692,0.061721,0.025421,0.052109,0.038005,0.058896,0.064108,0.064618,0.032542,0.061535,0.052459,0.06468,0.036925,0.076441,0.048049,0.079312,0.068368,0.067548,0.09242
424,0.098562,0.125729,0.179902,0.185265,0.170053,0.160979,0.269115,0.110841,0.227204,0.165707,0.256798,0.279519,0.281744,0.141888,0.268302,0.22873,0.282014,0.160998,0.333294,0.209501,0.345815,0.298097,0.294519,0.402966
425,0.322468,0.41135,0.588591,0.606138,0.556368,0.52668,0.880471,0.36264,0.743351,0.542148,0.840172,0.914512,0.921792,0.464218,0.877812,0.748342,0.922675,0.526742,1.09045,0.68543,1.13141,0.975294,0.963588,1.31839
426,0.705095,0.899441,1.28699,1.32536,1.21653,1.15162,1.9252,0.792935,1.62538,1.18544,1.83709,1.99964,2.01555,1.01504,1.91939,1.6363,2.01748,1.15175,2.38433,1.49873,2.4739,2.13254,2.10694,2.88275
427,1.09797,1.4006,2.00409,2.06384,1.89437,1.79329,2.99791,1.23475,2.53103,1.84596,2.8607,3.11382,3.13861,1.58062,2.98886,2.54803,3.14161,1.7935,3.71286,2.33382,3.85234,3.32077,3.28092,4.489
428,0.219188,0.279603,0.400077,0.412004,0.378174,0.357995,0.598474,0.246494,0.50527,0.368509,0.571082,0.621612,0.62656,0.315538,0.596667,0.508663,0.627161,0.358037,0.741199,0.465901,0.769043,0.662927,0.65497,0.89614
429,1.63097,2.08052,2.97697,3.06572,2.81399,2.66384,4.45324,1.83416,3.75971,2.74207,4.24941,4.62541,4.66223,2.34792,4.43979,3.78495,4.66669,2.66415,5.51525,3.46676,5.72244,4.93283,4.87362,6.66816
430,0.237843,0.3034,0.434128,0.44707,0.410361,0.388464,0.64941,0.267473,0.548274,0.399872,0.619687,0.674518,0.679887,0.342394,0.647449,0.551955,0.680538,0.38851,0.804282,0.505553,0.834497,0.719349,0.710715,0.97241
431,0.202061,0.257755,0.368816,0.379811,0.348624,0.330022,0.55171,0.227233,0.46579,0.339714,0.526459,0.57304,0.577602,0.290883,0.550044,0.468917,0.578155,0.330061,0.683283,0.429496,0.708952,0.611127,0.603792,0.826117
432,1.36976,1.74731,2.50019,2.57472,2.36331,2.2372,3.74002,1.5404,3.15756,2.3029,3.56884,3.88461,3.91554,1.97188,3.72872,3.17877,3.91929,2.23747,4.63194,2.91153,4.80595,4.1428,4.09308,5.60021
433,0.072678,0.09271,0.132657,0.136611,0.125394,0.118703,0.19844,0.081732,0.167536,0.122189,0.189358,0.206113,0.207753,0.104625,0.197841,0.168661,0.207952,0.118717,0.245765,0.154482,0.254997,0.219812,0.217173,0.29714
434,0.760485,0.970098,1.38809,1.42947,1.3121,1.24209,2.07644,0.855226,1.75307,1.27856,1.9814,2.15672,2.17389,1.09478,2.07017,1.76484,2.17597,1.24223,2.57163,1.61647,2.66824,2.30006,2.27246,3.10921
435,0.078219,0.099779,0.142771,0.147028,0.134955,0.127754,0.213571,0.087964,0.180311,0.131506,0.203796,0.221828,0.223594,0.112603,0.212926,0.181521,0.223808,0.127769,0.264504,0.166261,0.274441,0.236572,0.233733,0.319796
436,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
437,0.037202,0.047455,0.067903,0.069927,0.064185,0.060761,0.101576,0.041836,0.085757,0.062545,0.096927,0.105503,0.106343,0.053555,0.101269,0.086333,0.106445,0.060768,0.1258,0.079075,0.130526,0.112515,0.111165,0.152097
438,2.26051,2.88358,4.12605,4.24905,3.90016,3.69205,6.17214,2.54212,5.21092,3.80048,5.88964,6.41077,6.4618,3.25419,6.1535,5.24591,6.46799,3.69249,7.64408,4.80489,7.93124,6.83685,6.75479,9.24201
439,0.258114,0.329258,0.471128,0.485173,0.445335,0.421572,0.704759,0.29027,0.595003,0.433953,0.672502,0.732006,0.737833,0.371576,0.70263,0.598998,0.73854,0.421622,0.87283,0.548641,0.90562,0.780658,0.771288,1.05529
440,0.221022,0.281942,0.403424,0.415451,0.381338,0.36099,0.603481,0.248556,0.509498,0.371592,0.57586,0.626813,0.631802,0.318178,0.601658,0.512919,0.632408,0.361033,0.7474,0.469798,0.775478,0.668473,0.66045,0.903637
441,0.165857,0.211572,0.302734,0.311759,0.28616,0.270891,0.452859,0.186519,0.382333,0.278847,0.432132,0.470367,0.474112,0.238765,0.451491,0.3849,0.474566,0.270923,0.560857,0.352542,0.581927,0.50163,0.495609,0.678099
442,0.277305,0.353739,0.506157,0.521246,0.478446,0.452917,0.757158,0.311851,0.639242,0.466218,0.722503,0.786431,0.792692,0.399203,0.754872,0.643534,0.793451,0.45297,0.937726,0.589433,0.972954,0.838701,0.828634,1.13375
443,0.183435,0.233995,0.334818,0.3448,0.316488,0.2996,0.500854,0.206287,0.422853,0.308399,0.47793,0.520218,0.524359,0.264069,0.499341,0.425692,0.524861,0.299636,0.620298,0.389905,0.643601,0.554793,0.548135,0.749966
444,0.068256,0.08707,0.124586,0.128301,0.117766,0.111482,0.186368,0.07676,0.157344,0.114756,0.177838,0.193574,0.195115,0.098261,0.185806,0.158401,0.195302,0.111495,0.230814,0.145084,0.239485,0.206439,0.203962,0.279063
445,1.48444,1.89359,2.7095,2.79028,2.56116,2.4245,4.05313,1.66937,3.42191,2.4957,3.86762,4.20983,4.24334,2.13697,4.04089,3.44489,4.24741,2.42479,5.01973,3.15529,5.2083,4.48963,4.43575,6.06906
446,0.097702,0.124632,0.178333,0.183649,0.16857,0.159575,0.266767,0.109874,0.225222,0.164261,0.254558,0.277081,0.279287,0.14065,0.265962,0.226735,0.279554,0.159594,0.330386,0.207673,0.342798,0.295497,0.29195,0.399451
447,0.06295,0.0803,0.1149,0.118326,0.10861,0.102814,0.171879,0.070792,0.145111,0.105834,0.164012,0.178524,0.179945,0.090621,0.17136,0.146085,0.180117,0.102826,0.212868,0.133804,0.220865,0.190389,0.188104,0.257367
448,0.135078,0.172309,0.246553,0.253904,0.233055,0.22062,0.368818,0.151905,0.31138,0.227099,0.351937,0.383077,0.386127,0.194455,0.367704,0.313471,0.386497,0.220646,0.456774,0.287118,0.473934,0.408538,0.403635,0.552259
449,0.042181,0.053807,0.076991,0.079286,0.072776,0.068893,0.115171,0.047436,0.097235,0.070916,0.109899,0.119624,0.120576,0.060722,0.114823,0.097888,0.120691,0.068901,0.142637,0.089658,0.147995,0.127574,0.126043,0.172454
450,0.061504,0.078456,0.112261,0.115608,0.106115,0.100453,0.167931,0.069166,0.141778,0.103403,0.160245,0.174423,0.175812,0.08854,0.167424,0.14273,0.17598,0.100465,0.207979,0.130731,0.215792,0.186016,0.183784,0.251455
451,0.310556,0.396154,0.566848,0.583747,0.535815,0.507224,0.847946,0.349244,0.715891,0.52212,0.809135,0.880729,0.88774,0.44707,0.845385,0.720697,0.88859,0.507284,1.05017,0.66011,1.08962,0.939265,0.927992,1.26969
452,0.030977,0.039516,0.056542,0.058228,0.053446,0.050595,0.084581,0.034836,0.071409,0.05208,0.08071,0.087851,0.08855,0.044594,0.084326,0.071888,0.088635,0.050601,0.104752,0.065845,0.108687,0.09369,0.092565,0.126649
453,0.215196,0.27451,0.39279,0.4045,0.371286,0.351474,0.587573,0.242004,0.496067,0.361797,0.56068,0.61029,0.615148,0.309791,0.585799,0.499398,0.615738,0.351516,0.727699,0.457415,0.755036,0.650852,0.643041,0.879818
454,0.590964,0.753852,1.07867,1.11083,1.01962,0.965209,1.61358,0.664586,1.36229,0.993556,1.53973,1.67596,1.6893,0.85074,1.60871,1.37143,1.69092,0.965324,1.99839,1.25614,2.07346,1.78735,1.7659,2.41613
455,0.212469,0.271032,0.387814,0.399375,0.366582,0.347021,0.580129,0.238938,0.489783,0.357213,0.553577,0.602558,0.607355,0.305866,0.578377,0.493071,0.607936,0.347063,0.718479,0.45162,0.74547,0.642606,0.634894,0.868671
456,0.064803,0.082665,0.118284,0.12181,0.111808,0.105842,0.17694,0.072876,0.149384,0.10895,0.168842,0.183781,0.185244,0.09329,0.176406,0.150387,0.185421,0.105854,0.219137,0.137745,0.227369,0.195996,0.193643,0.264946
457,0.02512,0.032044,0.045851,0.047218,0.043341,0.041028,0.068588,0.02825,0.057907,0.042233,0.065449,0.07124,0.071807,0.036162,0.068381,0.058296,0.071876,0.041033,0.084945,0.053395,0.088137,0.075975,0.075063,0.102703
458,0.381025,0.486047,0.695473,0.716207,0.657398,0.62232,1.04036,0.428492,0.878336,0.640596,0.992739,1.08058,1.08918,0.548515,1.03721,0.884233,1.09022,0.622393,1.28846,0.809897,1.33686,1.1524,1.13857,1.5578
459,0.435626,0.555697,0.795135,0.818839,0.751604,0.711498,1.18944,0.489895,1.0042,0.732394,1.135,1.23542,1.24526,0.627118,1.18585,1.01094,1.24645,0.711583,1.4731,0.925956,1.52844,1.31754,1.30172,1.78104
460,0.68823,0.877927,1.25621,1.29365,1.18743,1.12407,1.87915,0.773968,1.5865,1.15708,1.79314,1.95181,1.96734,0.990762,1.87348,1.59716,1.96923,1.1242,2.3273,1.46288,2.41473,2.08153,2.05655,2.8138
