real_name,obs_e:228433.0_n:8192778.0_x:14153_y:4197,obs_e:229788.0_n:8193427.0_x:12798_y:3548,obs_e:231595.0_n:8198480.0_x:10991_y:-1505,obs_e:231694.0_n:8197619.0_x:10892_y:-644,obs_e:233194.0_n:8190440.0_x:9392_y:6535,obs_e:233908.0_n:8189011.0_x:8678_y:7964,obs_e:234195.0_n:8198194.0_x:8391_y:-1219,obs_e:235327.0_n:8184950.0_x:7259_y:12025,obs_e:235614.0_n:8190354.0_x:6972_y:6621,obs_e:235682.0_n:8187652.0_x:6904_y:9323,obs_e:236163.0_n:8190958.0_x:6423_y:6017,obs_e:236538.0_n:8191417.0_x:6048_y:5558,obs_e:237006.0_n:8202926.0_x:5580_y:-5951,obs_e:237454.0_n:8185525.0_x:5132_y:11450,obs_e:237496.0_n:8190167.0_x:5090_y:6808,obs_e:238665.0_n:8188244.0_x:3921_y:8731,obs_e:238954.0_n:8189678.0_x:3632_y:7297,obs_e:239587.0_n:8185586.0_x:2999_y:11389,obs_e:239760.0_n:8190677.0_x:2826_y:6298,obs_e:240931.0_n:8186974.0_x:1655_y:10001,obs_e:241878.0_n:8190407.0_x:708_y:6568,obs_e:244750.0_n:8189532.0_x:-2164_y:7443,obs_e:244814.0_n:8189459.0_x:-2228_y:7516,obs_e:245486.0_n:8201343.0_x:-2900_y:-4368
93,8.67971,5.67356,4.19037,4.19965,10.3241,17.0883,6.1148,20.3163,13.9903,25.3486,26.0988,20.7016,5.88762,20.8227,28.6303,22.0488,29.4718,8.51424,35.851,7.79411,13.9203,23.4898,7.28516,3.85096
94,8.56566,4.4177,2.7326,4.11644,9.51204,16.6988,2.95488,20.0184,12.7877,26.3461,29.8056,20.7566,8.06078,20.5361,30.9532,22.8474,28.8154,7.92826,34.6094,9.44536,12.3688,24.7392,6.61748,4.12206
95,6.29932,3.22585,2.65606,4.91821,9.18068,17.4501,2.44882,19.9402,13.1609,24.2892,28.9982,19.4544,7.96968,20.9328,30.8377,22.9083,29.0213,9.62083,34.0077,8.55668,12.5139,25.9036,6.36828,4.58386
96,6.69633,4.89438,4.68196,5.25311,10.8991,17.6007,3.19178,20.4271,14.2125,24.5941,26.0857,20.0071,7.39616,20.1253,29.8334,21.8946,29.0935,9.43376,34.4931,8.8117,14.8122,24.5971,5.82605,3.64378
97,8.01142,5.53535,4.14854,2.80011,7.43597,16.689,5.73863,20.1837,14.9314,24.2493,27.3767,21.0338,8.68659,19.8562,29.9829,21.781,27.7414,9.32693,32.0339,9.81084,14.2675,25.3486,5.45347,5.67301
98,7.24423,4.5286,3.67159,3.03922,10.2949,17.577,5.19448,21.5362,14.2447,26.1001,29.0672,19.5899,6.53304,20.0979,30.2889,22.1041,28.8027,7.84758,32.7936,8.7467,16.9358,26.6509,6.19305,3.3223
99,6.28317,4.48226,4.30487,3.53541,9.262,19.0687,4.78658,18.2725,15.5142,26.7723,27.6412,19.0061,9.69553,18.2135,29.3494,22.1211,29.0645,9.60856,34.1567,9.06593,13.5308,23.0762,4.44846,3.60156
100,7.97051,3.97474,3.17934,2.99105,12.317,16.9392,2.29762,20.1414,14.0627,25.5159,29.778,19.7982,7.70906,20.5408,28.7795,23.5354,30.0536,7.88684,36.0594,9.56074,14.2438,24.9669,6.13115,4.48941
101,6.44712,6.26881,3.19269,1.81762,9.16804,14.2382,4.49247,19.6119,14.062,23.3067,27.8352,21.0555,7.24176,20.6445,29.9729,21.2204,29.7939,7.90886,33.8603,10.2474,12.7526,24.9704,6.64202,5.0296
102,7.45653,5.61421,4.40628,5.06383,8.2464,15.8647,4.19382,19.9389,13.7375,23.9351,29.2166,19.0621,8.66313,22.0289,29.1684,20.7749,29.2578,9.61131,32.4934,9.88141,16.4877,26.6623,6.33406,2.60856
103,7.28989,3.61613,3.09477,3.66238,10.4348,15.0882,3.18986,20.993,14.7432,26.8325,28.2357,19.6514,6.75531,19.6988,29.7345,21.6832,28.6397,8.51974,32.687,8.65766,13.8481,24.585,5.05433,4.38798
104,6.98257,5.17972,5.04961,3.05527,10.0476,16.7504,3.69487,19.9366,13.5549,26.6365,26.8034,18.8081,7.81411,20.565,30.1149,20.9323,28.4799,8.75635,32.6168,9.20904,12.2209,24.251,6.58336,4.005
105,6.73504,4.79183,3.15022,3.97613,9.73788,15.7232,3.8382,20.2513,14.8546,25.3237,28.0758,19.3633,8.98571,19.2949,29.3823,22.9013,30.4593,10.0431,33.9751,7.84514,13.8006,24.5304,5.8367,2.85502
106,6.00806,4.08313,5.25646,4.82199,10.5953,17.6291,3.0296,18.1342,13.6936,25.0437,27.6159,19.0051,8.17992,18.9918,31.0754,21.8575,30.4098,9.41649,34.1316,9.424,13.4189,24.7828,7.32534,4.56138
107,7.14138,5.77255,5.31373,4.2237,12.4595,13.699,2.26348,19.8018,13.8962,24.5377,27.7132,22.4514,8.26794,18.8322,29.8725,23.6559,28.0665,9.8132,35.0678,9.99234,13.5045,23.3609,5.64092,4.17508
108,4.98486,4.25753,3.10109,4.46659,11.491,16.3772,6.08393,19.7566,14.6542,25.6172,28.6789,21.0873,8.4094,19.4427,30.1307,22.2618,29.3178,11.0903,33.6557,8.85297,17.0696,25.3819,4.70458,5.00764
109,6.80215,6.36054,3.4032,4.46307,9.18982,16.7594,2.2922,20.2021,12.4019,25.4488,28.9955,19.6338,8.15379,20.7772,31.9376,22.4365,28.8593,10.717,32.7571,8.23861,14.3987,27.0753,6.69531,4.7304
110,5.55447,3.93539,2.35706,4.45018,11.0143,17.6751,4.23355,18.4112,13.9328,23.2944,28.1534,18.7218,7.95354,19.9218,30.3701,21.555,27.3096,9.53531,33.5556,8.17938,12.6101,26.2257,4.89927,3.5811
111,7.32103,6.03337,5.53514,3.94576,12.6121,16.5668,5.39236,21.9527,13.0811,25.4828,27.3578,18.3854,7.61848,21.5669,28.8362,19.9724,28.8996,7.03105,35.9753,9.91676,15.0253,25.7051,5.65132,2.94582
112,7.21772,5.12162,4.63455,2.63606,10.0724,15.9792,2.77768,19.543,15.1848,24.7199,27.8218,18.9404,8.00565,20.8536,28.2987,22.9628,28.2988,9.80098,33.0529,9.95971,14.9976,25.7778,6.18833,4.14362
113,6.72611,2.80365,3.37487,3.10782,7.38091,16.8456,2.13639,21.4796,12.8765,24.0641,27.6655,19.0548,10.0347,20.5318,29.3865,22.064,27.2972,9.7018,32.9227,10.1409,14.219,24.1073,5.39091,2.28109
114,6.97674,6.20434,3.24445,2.657,10.2718,14.9114,4.30496,20.9196,14.4242,24.2121,28.7136,21.1458,8.97058,20.965,30.5422,21.4247,29.9797,10.3427,33.8128,7.97162,13.7928,25.4412,6.9776,3.9178
115,5.82217,3.04724,4.67803,3.24144,9.65913,16.0209,1.7598,22.0815,13.299,25.4791,27.0417,20.973,9.50373,20.6879,30.1094,22.9589,29.5636,8.75423,33.7923,9.07303,11.8059,24.6425,6.57614,4.45616
116,6.80064,4.87785,4.1862,4.74798,9.80432,15.6223,3.01893,21.3433,13.6907,23.7678,28.357,19.6846,7.93434,21.5706,30.8418,21.6505,29.2086,10.6958,33.4581,8.93912,12.9512,24.72,6.50213,4.12387
117,6.19498,4.18061,3.2664,3.30997,10.1787,16.2861,3.49842,18.31,14.1251,25.2643,28.4754,19.4394,7.30814,19.6409,28.7523,19.7994,27.3125,11.687,35.4279,9.81759,13.7165,25.4495,5.55693,4.41934
118,8.51231,4.25467,3.89424,2.80752,9.56648,16.8007,4.42672,18.2869,14.5004,24.5657,27.5807,18.4727,9.70779,20.8695,29.2216,23.1337,29.1236,8.52851,32.6279,8.59764,15.1648,25.4071,5.82208,4.28133
119,7.79007,4.80595,4.13105,3.85637,10.7904,14.41,4.48096,19.4304,14.9459,25.0767,26.5695,20.4005,5.25348,21.9246,30.0234,20.888,27.7987,9.41638,34.1504,8.22924,11.4399,25.5827,5.86547,6.07756
120,8.34564,5.36009,4.38252,3.40508,10.8332,14.9873,5.19101,21.8793,13.8088,24.2886,28.1361,20.838,8.55531,18.555,30.1728,22.8789,29.211,9.87051,35.1194,8.47171,13.5922,24.4856,5.89263,5.2095
121,7.38752,6.27521,5.23376,1.94328,10.2577,13.9766,4.66303,19.2984,14.5038,25.4211,29.1147,20.2761,7.6312,20.3596,28.3926,22.8933,27.2184,7.54874,34.5806,7.98837,13.5934,23.3316,5.7551,4.16972
122,7.38889,5.27374,4.00209,3.15182,10.0696,15.954,4.61461,19.3614,14.2752,23.9249,28.0943,21.4743,8.09249,19.0438,29.7296,22.4984,29.0961,7.09369,35.2716,8.33769,15.2704,25.1181,5.79463,3.66193
123,7.2861,5.31141,3.35211,6.35723,9.48576,14.9446,4.8568,20.3035,11.2504,25.922,27.8156,19.8678,7.89801,20.9822,31.8943,22.8915,28.0495,8.92532,35.0669,9.14808,12.2244,24.4827,5.87236,1.75317
124,7.48529,5.64844,3.84877,2.65215,9.68138,15.6912,5.40897,20.19,13.5082,28.0202,28.4694,18.9838,7.58551,20.4583,29.3257,22.2398,29.8338,9.01513,35.2959,10.5471,14.2829,25.001,2.88113,4.46699
125,7.12497,5.18234,4.38544,4.36157,10.4865,15.0721,5.6549,19.1988,14.2499,25.2365,26.3783,18.6063,5.4324,20.8407,30.0815,23.2104,30.0953,9.41267,33.7763,8.56179,12.1924,24.5872,7.82246,4.2521
126,7.19582,4.77587,3.39538,5.07668,9.71001,15.6338,3.29021,20.1521,12.6644,24.2576,26.2829,19.231,6.9984,20.6349,30.9639,22.31,28.3045,10.4052,33.8907,8.82534,11.3287,25.0853,6.84054,4.02763
127,6.51216,5.09162,3.5353,3.163,9.31692,14.9715,5.23281,20.9019,14.4351,25.3749,28.6674,21.0805,7.83309,19.1705,29.573,24.0656,29.659,10.3058,33.3872,6.66609,13.4481,24.3571,6.07368,3.89283
128,7.33608,5.15903,3.55082,3.63267,12.1624,16.8574,5.14335,18.7142,13.5467,23.0375,29.1703,20.4208,7.97095,19.7319,30.5801,22.3495,28.679,7.89109,33.2564,9.07771,13.3052,22.9792,6.5321,3.28628
129,7.41152,5.98572,4.77954,4.45646,11.2534,16.6671,4.55961,18.8738,13.9718,26.1898,29.2694,20.5587,8.46654,19.5402,31.1449,23.3641,30.3899,7.39575,33.8486,10.8824,14.9908,24.3466,6.21771,1.98526
130,8.23676,5.16014,4.1445,4.89522,8.78236,13.8434,3.27608,18.0301,13.7371,24.5404,26.4546,20.8999,8.24719,18.3722,31.3324,23.3537,28.492,6.79938,34.0201,9.01941,12.8138,24.9675,4.92432,4.58496
131,5.39435,6.27874,6.03004,4.34095,8.59503,16.6087,2.86631,19.5551,13.1823,24.7319,28.0846,20.9153,7.40936,20.2171,29.1035,21.8898,29.9878,7.97969,34.9445,9.34359,13.6848,24.5045,3.30721,3.22837
132,8.1181,6.94677,3.46297,4.88583,7.9328,17.2906,4.64285,21.6255,14.1005,24.3253,27.2136,21.178,8.14402,19.1202,28.4316,22.7713,29.3645,8.67274,33.7293,8.22004,14.8947,26.6317,6.26751,4.61668
133,5.81939,5.19144,4.08417,4.04354,10.615,15.2892,5.26989,19.3968,14.3857,24.4796,27.5989,20.0726,10.2734,19.4012,30.8051,22.078,27.5958,7.47953,33.469,9.38122,14.8537,25.4655,6.70643,4.10405
134,9.71743,3.52606,3.11026,4.44193,12.0945,16.1414,2.9908,20.8623,12.5194,24.5448,27.5898,19.7013,7.42522,20.4382,30.307,20.7869,28.6482,8.49171,34.5972,6.67223,13.001,25.136,5.02433,4.4954
135,5.91627,3.75946,3.51229,3.93632,9.69622,16.1125,4.72017,19.9975,14.5185,22.457,29.0743,19.9011,8.65573,21.1367,31.3955,22.4735,28.8811,9.5143,35.0505,9.93699,14.4426,25.6248,7.12858,3.35226
136,8.3111,3.16213,4.57413,3.76741,9.445,16.6025,5.27165,21.0653,14.8586,26.0674,26.3019,20.1416,7.57822,19.0231,31.2609,22.1429,29.8705,7.83004,33.6286,8.20264,14.4138,24.9113,5.93483,3.70139
137,7.55017,7.26245,5.06262,5.20357,11.1663,15.6543,3.13416,21.5343,13.3773,24.8646,28.0044,18.603,6.51152,20.0817,28.2848,23.1652,29.3052,9.15146,34.9922,9.01244,13.4631,24.3977,5.11305,5.70907
138,7.63696,4.37707,3.72699,4.24535,11.6346,17.8991,4.35487,18.127,12.5192,24.0372,28.9504,19.4428,7.63879,21.5837,28.2655,22.5186,29.3024,8.25651,34.0615,10.1595,14.6679,22.6827,6.91864,4.08071
139,6.6949,4.23065,3.36231,3.68098,8.95948,17.2257,4.18573,20.18,14.22,24.5813,28.1619,20.4226,6.88331,19.5744,29.6603,22.6212,30.7424,9.43219,34.4551,9.03603,13.5798,25.1391,6.51531,3.77642
140,7.11268,4.60602,3.09654,4.71259,11.0093,14.7961,6.42468,19.7112,13.7832,24.7307,26.9673,19.1302,7.71749,20.0608,31.0669,21.5532,29.1813,8.78393,34.4985,7.91416,12.9761,24.3928,5.34352,3.71857
141,6.5261,5.49855,5.47977,3.96047,10.841,17.6541,6.26747,22.8646,12.2449,25.2347,29.0659,19.4975,7.46339,21.6865,27.9431,22.1587,29.3025,7.36675,33.0861,8.44773,15.6109,25.4816,4.77241,3.79237
142,8.18375,6.95843,4.52163,2.99484,10.0794,16.8188,2.95436,20.4424,14.2026,26.5876,28.5642,19.7435,8.81661,18.7752,31.3656,22.4823,29.2458,9.64113,34.6589,7.71891,14.6118,24.5695,7.47952,3.77205
143,7.84845,4.89413,4.69049,3.01542,10.429,15.9602,5.66794,19.7093,14.1424,24.1713,27.4717,18.704,6.69938,17.9719,29.7415,23.3924,29.1823,8.79104,33.7518,10.0697,14.3062,25.5611,6.50309,5.42011
144,6.68543,3.79009,3.71462,3.50644,9.35952,15.8792,4.8088,19.8486,13.3998,24.1589,28.4201,20.9664,8.22577,20.3802,30.6648,21.1064,29.7442,7.6068,34.8808,8.47164,13.1166,24.9544,5.8645,5.07836
145,6.82831,3.55031,2.69952,3.40303,9.97693,16.1268,3.60113,18.754,13.9174,24.9136,26.7829,18.3591,8.43671,19.3855,30.6823,21.2201,29.1228,9.06076,34.7965,8.799,14.3181,23.9658,5.45506,5.03654
146,6.37125,4.61604,3.52833,5.23847,10.7493,16.6495,3.90607,19.9096,13.6529,25.6911,27.3141,19.8751,6.63038,20.4266,31.0373,23.0372,27.5675,7.4187,32.2695,8.48189,14.3208,24.4861,5.61864,3.87132
147,7.13243,6.56511,5.1157,4.44197,10.3843,15.7518,4.55799,18.2307,14.3816,24.0665,28.103,20.3471,7.52446,18.6586,29.9977,21.0101,29.8544,8.91594,31.171,10.2763,13.6393,23.1114,6.00377,4.66202
148,8.11219,5.20753,3.44492,6.10213,8.40104,17.4259,3.99838,20.6469,12.8633,26.1602,26.5249,20.2454,8.88838,22.1951,32.5029,21.4422,29.4818,9.55606,33.952,8.18714,14.5566,26.3499,5.84505,3.66908
149,7.86434,4.82964,2.43714,4.39297,9.25494,15.4203,3.34796,19.0841,13.7788,26.9113,29.0391,19.6176,8.89054,20.6851,30.1362,21.6628,28.2871,10.8684,33.524,8.54447,14.1418,23.8823,4.6395,2.99806
150,7.07324,5.56712,5.65455,3.35621,8.44766,16.3369,2.50923,20.5309,12.619,25.0572,27.8279,18.3858,8.13059,21.2138,30.8386,22.3358,30.0594,10.992,33.4264,10.1812,14.2143,26.9978,8.10995,4.68194
151,7.2426,4.24288,3.15222,3.5233,10.6964,15.0536,4.33059,20.9206,14.0932,25.9544,28.4852,20.1631,10.1455,19.8975,30.1004,21.1293,28.487,9.36256,35.1703,8.85306,15.4197,23.4208,3.68147,4.94575
152,7.85764,5.67833,4.48446,5.3021,11.2956,15.7214,5.50198,20.8162,13.1249,24.2797,27.6366,20.5226,8.9746,19.592,29.7306,23.2805,30.4308,7.98822,34.3541,9.34503,12.7021,26.4878,4.65348,2.75655
153,4.98852,4.43032,5.78222,5.38233,9.85138,16.1625,4.20404,18.3767,13.7698,27.3955,26.237,20.1982,7.9441,20.0141,30.1594,21.45,29.5762,8.22971,35.549,8.9218,12.5491,25.1395,6.26633,4.10109
154,6.70648,4.93501,4.78371,3.28174,9.16587,15.623,4.94263,19.2306,15.1288,26.1679,28.8923,19.5551,8.43801,20.7804,31.4094,21.5552,27.4788,8.74943,33.9013,8.84625,14.0057,25.3055,6.88158,3.67127
155,6.82259,5.85317,3.3955,4.55972,10.1788,15.515,4.84629,20.605,11.0603,25.4403,27.6364,20.7921,7.52525,20.9235,29.3679,21.675,27.9865,9.02751,35.6304,8.25881,14.4552,27.488,5.51603,4.33487
156,8.14909,7.8498,3.39338,5.74607,10.1614,15.9699,3.28471,20.9626,15.0915,23.5353,26.7934,19.5123,9.23048,20.9624,28.7078,22.292,28.2823,10.1813,33.2933,8.66315,14.1308,25.8356,6.43915,5.24271
157,6.99577,5.58237,5.46034,4.13648,9.10792,15.8664,4.29488,22.0625,13.3459,24.1175,29.1106,19.681,9.35334,19.91,31.1065,21.0641,30.3046,8.84565,34.1507,8.65952,14.471,25.2908,7.36335,4.07053
158,6.32644,5.56609,4.61841,3.16563,9.54486,16.7642,4.80481,19.3465,13.5999,25.5981,29.1741,19.3601,7.208,19.0934,29.4085,22.6014,28.0245,9.33671,32.3743,10.3246,15.8069,25.0305,4.55209,5.81281
159,7.26157,4.25277,3.49238,3.34325,10.0991,17.061,2.3508,18.42,14.2334,23.8786,28.9801,21.1707,6.96741,21.633,29.8491,20.7305,29.3628,9.11817,30.9264,8.48225,14.2483,23.8542,4.62821,3.24181
160,4.86746,5.86402,3.89901,3.29501,10.4246,15.5925,4.03565,19.9472,13.3523,24.3153,27.0403,18.3634,8.7562,22.1255,30.5461,22.5668,29.4468,10.3803,33.5896,8.3974,15.9386,25.2191,5.77039,3.04923
161,4.09407,4.33417,4.65702,4.41928,9.45301,15.6987,3.63055,18.465,15.0554,25.6946,27.8213,20.9539,7.1831,20.7133,31.3313,21.0538,29.3011,9.38265,33.8758,8.57419,14.5055,25.423,6.49837,5.00473
162,6.7786,4.26599,5.01383,5.00151,10.1831,15.0828,4.74585,19.5707,15.2823,26.6278,26.4854,19.6846,8.81903,19.8127,27.7707,20.548,30.4862,9.59439,34.1353,8.17279,13.9215,24.0623,7.48356,4.90177
163,7.41437,5.9457,4.51794,2.94363,9.07053,16.0699,3.56077,18.7398,15.7804,24.6958,28.9277,18.9645,8.43684,20.9835,31.2779,20.2255,30.4333,10.3561,34.9563,6.76283,14.5505,23.3562,6.07362,4.15385
164,5.36337,2.50576,3.86717,4.61361,10.5921,16.9931,4.84932,19.0128,14.3898,23.3439,28.0231,19.2783,7.47804,18.5142,29.0682,20.1473,29.4466,10.5755,33.9986,10.0715,12.8689,24.6469,3.42717,3.60425
165,5.63019,4.24733,6.8621,3.41203,9.58675,15.0139,3.89264,21.8077,14.4568,23.8714,27.2157,19.0005,9.24708,21.1177,31.4284,21.1492,29.2114,7.57354,34.0817,9.45866,12.7649,25.5709,6.70172,4.24449
166,4.90335,6.62425,3.73213,3.97653,11.1214,15.0746,4.57893,19.5435,14.0527,25.0482,29.2939,19.4914,8.29718,21.3643,29.9166,20.4963,28.9561,9.14589,32.1841,9.27507,12.5692,24.9684,6.38889,5.30903
167,5.67667,4.40907,4.24635,4.74015,10.7559,16.6355,3.6244,21.216,14.0346,23.5807,29.3264,19.4592,6.9002,20.6908,29.9741,22.7049,27.672,7.53781,33.7187,8.65588,15.8215,26.0743,5.63751,3.65181
168,7.1369,4.69165,4.47107,4.44003,10.7485,17.5447,3.31394,20.2877,15.5027,25.0853,26.1599,19.0303,7.0836,19.1295,29.1061,20.9401,29.8767,8.48192,32.5951,10.3253,14.0996,25.4968,7.53812,5.56159
169,8.32069,4.9989,2.92186,5.03873,8.00876,17.1741,5.66093,21.1413,13.1347,27.3253,29.2474,18.967,7.97686,18.1952,30.19,22.0617,29.079,8.06946,33.0362,9.27091,13.9859,24.985,4.13626,4.69604
170,7.37585,4.56509,3.88437,5.09161,10.7073,14.3557,5.21029,20.0733,15.2765,24.6791,26.6604,18.9957,7.04535,22.3986,31.3048,20.3662,28.0736,10.267,33.4729,9.52986,13.9514,24.5424,5.41308,2.7157
171,6.79971,2.91169,4.60816,4.72479,9.99048,17.1225,4.17272,20.1095,13.2799,27.2528,26.7093,17.778,6.44757,17.3214,31.5031,23.7455,29.0504,7.22067,33.6772,9.72785,15.046,24.9422,5.43266,4.54845
172,6.40789,5.4992,4.0998,3.96104,10.2253,15.151,2.98661,19.659,15.2839,26.2537,29.0512,20.0489,8.77133,19.7065,30.8832,22.5229,29.9259,9.33832,35.1614,9.63586,11.9306,23.7238,5.47841,6.38206
173,7.5329,3.77549,3.31428,4.20208,10.7868,14.7531,4.77228,20.6516,13.058,25.614,27.5176,19.9997,7.05397,19.3278,27.8152,24.0555,29.4138,8.95638,34.7547,7.3992,14.4496,25.1915,6.20611,4.18213
174,6.87644,5.70463,4.47458,6.38627,8.16922,16.4127,3.59168,20.9607,14.8005,26.6074,26.7096,21.4193,8.14206,19.4059,29.541,22.3982,28.044,8.99784,32.9677,8.25427,11.712,24.9504,6.34571,3.28394
175,7.22415,6.02878,4.2606,4.63399,8.18389,15.9657,3.18816,22.0742,13.4792,25.6807,28.5695,18.2233,7.59657,20.0245,29.9117,22.6241,29.1515,9.50913,33.7124,7.66398,14.3451,25.1383,6.78071,4.23061
176,9.1488,3.21618,4.62417,3.58153,9.95002,17.6385,2.54858,19.9087,14.1729,25.8542,29.1247,19.7845,7.80356,19.945,29.2027,22.4979,29.0949,8.58445,33.7147,8.04081,16.2318,26.7178,6.19701,4.78373
177,7.86735,2.55807,3.28449,3.57237,11.2689,15.7553,3.01138,19.0583,15.3511,24.96,29.0019,19.1801,9.14351,21.542,30.9623,21.5164,29.1286,7.85997,35.0732,8.77385,13.1362,24.1523,7.0544,3.21224
178,6.67294,4.85533,3.57485,3.68961,10.9612,16.8894,3.53269,19.7522,14.2837,23.285,27.4031,22.0265,8.06491,20.5902,29.3871,21.2221,29.1077,9.355,33.3878,9.19021,14.2134,23.7818,6.32896,5.01556
179,6.27489,4.50271,3.77562,3.67287,10.5482,16.315,5.296,21.0508,13.6489,26.1285,27.6258,18.2212,9.07588,20.8626,29.5225,22.6376,31.8544,9.65625,33.6781,8.4482,13.5862,23.4354,5.65242,4.07555
180,7.2481,5.23496,3.95606,4.72342,10.0748,16.5872,3.71326,20.6637,13.1777,25.1978,27.8701,18.6078,6.51675,18.5509,28.5416,21.7579,28.4379,8.46812,33.3716,9.07967,12.6641,24.6396,6.38163,2.2839
181,6.98473,4.29436,3.42008,3.30982,8.34651,16.4199,2.80365,20.3282,12.34,25.5711,29.2169,18.9477,7.75939,20.0785,29.0428,21.778,28.6652,9.90338,33.6449,8.00761,12.8286,25.1293,4.43268,3.86251
182,7.60175,4.40134,3.62972,4.3178,10.7394,15.3264,4.13708,21.169,13.7538,23.8908,26.7006,17.9533,8.85971,20.0926,28.7413,21.5207,29.7511,6.38361,33.0371,8.23237,13.888,24.2721,4.66003,5.14222
183,9.36886,3.96784,2.29265,2.85663,9.18449,16.6873,4.53707,18.9468,13.5641,23.7629,27.4645,20.6004,7.91567,20.4229,29.7702,22.6054,28.9039,9.8133,33.9988,9.99537,14.9232,25.1626,5.82759,4.98109
184,5.71179,4.79902,4.35435,1.38539,9.63978,15.487,2.53003,19.3268,12.4012,24.194,27.7169,20.7858,8.30516,18.3685,29.4882,22.0591,30.3212,9.99848,34.4152,8.31129,14.689,25.823,4.58805,3.44767
185,7.6717,5.40353,4.40276,3.52338,10.4416,16.4433,3.5984,20.9435,14.7233,24.6562,28.4091,20.6446,7.44177,21.8669,29.662,21.7739,28.8579,8.19135,34.0104,7.77807,15.0044,24.2076,6.26337,3.35851
186,7.4398,6.50657,3.81726,4.71354,9.92281,15.4071,3.52566,19.5168,16.5372,22.9942,30.5374,19.8637,6.79264,21.3802,28.6361,23.4856,28.6284,8.77615,34.4663,8.91302,14.3474,26.0455,5.81124,5.1883
187,6.16331,4.88667,3.08925,4.19902,10.7717,15.7405,3.61051,20.5254,14.6778,22.4362,27.4716,19.679,8.33545,18.4447,31.223,22.1588,30.3501,8.96773,32.9154,8.89095,14.288,25.5627,7.70644,4.51557
188,6.01963,6.36146,3.79229,4.65008,11.014,17.6615,4.6098,20.2053,14.2186,24.1024,28.327,21.0599,8.0475,20.8803,32.271,20.1523,27.6084,9.15958,34.1448,8.02183,13.9663,23.8942,5.17416,3.30267
189,7.83768,4.00233,3.47898,4.68506,11.3287,17.3761,5.27286,19.1095,13.8452,25.319,28.2418,21.2417,7.64063,20.7184,30.0434,21.2297,28.7609,8.61051,32.0247,10.0642,13.2061,25.1519,4.95561,3.99889
190,7.87166,2.27216,6.31545,4.47548,11.3645,15.2967,2.39057,21.0393,14.4744,26.4099,27.367,20.502,9.2151,20.3156,28.2812,21.5119,29.9629,9.68328,33.9742,8.27017,13.93,26.347,5.14508,3.62716
191,8.2528,4.28357,4.6659,2.04536,9.41379,15.1078,3.98496,20.3146,12.877,25.0458,27.9,20.2952,9.18391,19.81,29.2037,20.8587,28.364,9.22528,35.0054,9.92245,14.18,23.9247,5.38817,4.35678
192,7.96584,6.36575,4.6506,5.5143,10.4681,16.2729,1.22653,19.1725,14.2343,25.1263,27.4837,19.1555,6.60656,20.9015,30.3313,22.5232,30.1657,9.40109,33.6977,10.205,13.0189,24.7939,6.76847,4.82776
193,5.10822,5.01579,3.62788,3.03764,9.14061,14.317,3.04806,18.5884,13.885,24.8642,28.9749,19.5487,7.90688,20.0173,29.3996,22.7595,29.3863,8.2348,31.9967,9.08379,12.5199,24.0328,4.99394,3.84432
194,8.2207,5.17451,2.34448,4.60572,10.6931,16.5975,3.85557,19.4528,14.8217,24.7822,28.5695,19.7394,7.08754,19.8952,29.9038,21.6873,29.9271,7.74416,33.2231,9.16462,14.017,24.7157,5.54004,5.12915
195,7.37765,3.82517,4.32142,2.32684,8.9291,16.098,2.97066,18.4547,11.466,25.0619,27.3141,18.8909,9.22362,19.3494,30.6937,20.8477,28.2432,9.02446,35.5306,9.46993,13.8265,24.4681,6.00813,3.93633
196,7.93083,5.5236,3.7298,3.55824,12.0148,16.5345,3.52378,21.4787,14.4071,23.8439,26.509,20.5017,6.4568,19.8077,28.8053,23.3581,28.0808,7.1828,35.0354,9.53615,16.8688,24.6529,6.51253,4.20814
197,6.70917,5.70523,4.24435,5.95038,10.4779,14.4926,5.64836,19.8818,13.3812,25.9689,26.9331,19.3853,6.73817,20.7599,28.4705,18.1128,28.1976,9.12017,33.9964,9.37868,13.5246,24.464,5.84977,3.81488
198,7.03391,5.64855,3.48616,4.15099,8.22217,15.3793,3.79122,19.9109,15.0744,24.7209,27.8472,20.3753,9.32835,21.5648,28.2546,22.954,29.06,7.84647,34.388,9.87957,15.1259,26.3997,6.56437,4.72235
199,7.8368,4.69398,3.97175,2.99935,9.10155,17.8145,3.78163,19.0776,14.2052,25.1763,29.2236,20.0172,9.02477,22.2689,30.1017,23.6419,28.1569,8.57468,35.2349,9.54547,14.8328,23.3181,6.89706,2.97151
200,6.45739,5.28571,5.44265,1.69697,11.1203,15.6779,2.92294,20.0017,15.9169,23.0036,28.3648,20.3848,7.05887,20.4172,30.0871,20.8939,31.1089,7.54785,35.1464,8.33639,13.4983,25.1994,4.99749,4.2734
201,8.40085,3.27091,3.92745,5.08676,9.71866,16.5957,4.90329,19.0683,14.8799,24.1063,26.9246,19.9857,6.64285,18.9458,29.3953,22.9222,28.4512,9.06245,33.5298,8.54846,15.7969,25.3209,6.81647,4.24791
202,6.68547,4.5736,4.71978,5.23013,8.82353,16.2014,4.01251,20.12,12.8618,24.25,27.8186,19.6319,5.87285,19.9766,30.1862,22.0705,30.0915,8.89396,34.8063,8.77524,15.0324,25.2004,5.1551,5.7957
