iteration,total_runs,obs_realization,par_realization,obgnme
0,95875,90377,90377,8776.67
0,95875,90378,90378,8826.77
0,95875,90379,90379,8810.53
0,95875,90380,90380,8772.94
0,95875,90381,90381,8252.33
0,95875,90382,90382,3210.65
0,95875,90383,90383,6964.27
0,95875,90384,90384,7588.08
0,95875,90385,90385,2980.4
0,95875,90386,90386,31032.3
0,95875,90387,90387,7423.71
0,95875,90388,90388,5432.6
0,95875,90389,90389,2674.03
0,95875,90390,90390,2511.51
0,95875,90391,90391,2096.72
0,95875,90392,90392,8811.59
0,95875,90393,90393,5889.77
0,95875,90394,90394,8765.76
0,95875,90395,90395,8029.17
0,95875,90396,90396,1303.86
0,95875,90397,90397,7593.96
0,95875,90398,90398,7877.85
0,95875,90399,90399,13942.8
0,95875,90400,90400,8750.28
0,95875,90401,90401,8162.22
0,95875,90402,90402,8823.98
0,95875,90403,90403,8821.2
0,95875,90404,90404,15661.9
0,95875,90405,90405,3221.61
0,95875,90406,90406,6964.71
0,95875,90407,90407,9432.8
0,95875,90408,90408,8450.58
0,95875,90409,90409,8831.93
0,95875,90410,90410,1579.37
0,95875,90411,90411,7040.25
0,95875,90412,90412,8807.51
0,95875,90413,90413,5184.13
0,95875,90414,90414,4975.1
0,95875,90415,90415,19395.9
0,95875,90416,90416,8831.78
0,95875,90417,90417,1695.9
0,95875,90418,90418,8807.44
0,95875,90419,90419,6717.7
0,95875,90420,90420,8788.47
0,95875,90421,90421,8201.26
0,95875,90422,90422,8792.78
0,95875,90423,90423,8780.36
0,95875,90424,90424,7409.15
0,95875,90425,90425,7531.28
0,95875,90426,90426,8194.86
0,95875,90427,90427,8831.67
0,95875,90428,90428,8546.36
0,95875,90429,90429,8351.79
0,95875,90430,90430,8824.87
0,95875,90431,90431,6273.54
0,95875,90432,90432,6985.53
0,95875,90433,90433,6398.39
0,95875,90434,90434,8827.13
0,95875,90435,90435,1687.61
0,95875,90436,90436,4268.37
0,95875,90437,90437,8812.09
0,95875,90438,90438,3609.21
0,95875,90439,90439,3771.54
0,95875,90440,90440,9003.71
0,95875,90441,90441,5918.48
0,95875,90442,90442,7464.72
0,95875,90443,90443,5387.45
0,95875,90444,90444,2963.96
0,95875,90445,90445,8751.77
0,95875,90446,90446,8818.56
0,95875,90447,90447,4764.79
0,95875,90448,90448,8832
0,95875,90449,90449,8795.99
0,95875,90450,90450,7593.16
0,95875,90451,90451,8831.97
0,95875,90452,90452,8681.02
0,95875,90453,90453,8733.14
0,95875,90454,90454,8818.34
0,95875,90455,90455,7676.17
0,95875,90456,90456,12375.5
0,95875,90457,90457,5993.76
0,95875,90458,90458,8830.97
0,95875,90459,90459,7411.42
0,95875,90460,90460,5578.7
0,95875,90461,90461,5741.73
0,95875,90462,90462,6513.85
0,95875,90463,90463,8795.11
0,95875,90464,90464,8045.81
0,95875,90465,90465,8408.05
0,95875,90466,90466,3593.52
0,95875,90467,90467,5332.83
0,95875,90468,90468,8354.12
0,95875,90469,90469,3273.98
0,95875,90470,90470,8085.22
0,95875,90471,90471,8832
0,95875,90472,90472,8831.51
0,95875,90473,90473,8830.26
0,95875,90474,90474,3341.08
0,95875,90475,90475,7723.49
0,95875,90476,90476,2652.17
0,95875,90477,90477,8824.77
0,95875,90478,90478,8831.57
0,95875,90479,90479,9041.62
0,95875,90480,90480,6613
0,95875,90481,90481,6933.3
0,95875,90482,90482,2615.7
0,95875,90483,90483,3377.31
0,95875,90484,90484,8055.21
0,95875,90485,90485,5845.39
0,95875,90486,90486,8828.39
0,95875,90487,90487,2672.01
0,95875,90488,90488,8778.69
0,95875,90489,90489,7488.75
0,95875,90490,90490,8830.95
0,95875,90491,90491,8817.26
0,95875,90492,90492,8689.79
0,95875,90493,90493,23518.4
0,95875,90494,90494,8800.92
0,95875,90495,90495,4112.67
0,95875,90496,90496,8488.49
0,95875,90497,90497,6622.11
0,95875,90498,90498,2052.26
0,95875,90499,90499,8123.01
0,95875,90500,90500,8099.76
0,95875,90501,90501,3185.78
0,95875,90502,90502,2702.72
0,95875,90503,90503,8769.58
0,95875,90504,90504,8791.6
0,95875,90505,90505,8828.31
0,95875,90506,90506,8831.83
0,95875,90507,90507,2359.26
0,95875,90508,90508,2549.85
0,95875,90509,90509,8831.97
0,95875,90510,90510,8104.96
0,95875,90511,90511,4110.62
0,95875,90512,90512,3610.6
0,95875,90513,90513,1876.05
0,95875,90514,90514,2573.68
0,95875,90515,90515,8760.39
0,95875,90516,90516,8592.67
0,95875,90517,90517,2240.87
0,95875,90518,90518,8559.37
0,95875,90519,90519,6213.53
0,95875,90520,90520,6838.54
0,95875,90521,90521,5212.42
0,95875,90522,90522,8830.71
0,95875,90523,90523,1846.66
0,95875,90524,90524,2395.9
0,95875,90525,90525,6512.58
0,95875,90526,90526,8802.97
0,95875,90527,90527,8687
0,95875,90528,90528,7502.45
0,95875,90529,90529,8831.86
0,95875,90530,90530,2396.8
0,95875,90531,90531,8282.39
0,95875,90532,90532,8656.99
0,95875,90533,90533,8478.84
0,95875,90534,90534,8610.71
0,95875,90535,90535,2544.92
0,95875,90536,90536,8511.23
0,95875,90537,90537,8432.88
0,95875,90538,90538,8832
0,95875,90539,90539,8054.52
0,95875,90540,90540,8829.89
0,95875,90541,90541,2297.44
0,95875,90542,90542,5392.21
0,95875,90543,90543,8831.6
0,95875,90544,90544,4395.07
0,95875,90545,90545,2916.16
0,95875,90546,90546,3222.94
0,95875,90547,90547,4769.22
0,95875,90548,90548,7852.37
0,95875,90549,90549,43999.5
0,95875,90550,90550,8775.62
0,95875,90551,90551,8801.31
0,95875,90552,90552,2900.84
0,95875,90553,90553,3122.54
0,95875,90554,90554,5222.35
0,95875,90555,90555,8831.86
0,95875,90556,90556,7052.16
0,95875,90557,90557,8828.76
0,95875,90558,90558,8821.23
0,95875,90559,90559,8741.39
0,95875,90560,90560,8831.8
0,95875,90561,90561,4018.3
0,95875,90562,90562,8126.25
0,95875,90563,90563,8831.4
0,95875,90564,90564,6570.17
0,95875,90565,90565,1630.48
0,95875,90566,90566,8823.61
0,95875,90567,90567,9741.05
0,95875,90568,90568,8614.34
0,95875,90569,90569,8674.24
0,95875,90570,90570,7952.65
0,95875,90571,90571,8831.98
0,95875,90572,90572,3038.31
0,95875,90573,90573,8825.86
0,95875,90574,90574,8424.92
0,95875,90575,90575,8831.99
0,95875,90576,90576,8793.8
0,95875,90577,90577,2117.44
0,95875,90578,90578,8579.75
0,95875,90579,90579,8831.21
0,95875,90580,90580,7619.65
0,95875,90581,90581,8388.92
0,95875,90582,90582,7126.37
0,95875,90583,90583,6219.55
0,95875,90584,90584,8780.57
0,95875,90585,90585,8829.1
0,95875,90586,90586,8783.65
0,95875,90587,90587,8828.96
0,95875,90588,90588,14730.4
0,95875,90589,90589,7768.01
0,95875,90590,90590,8802.35
0,95875,90591,90591,3023.43
0,95875,90592,90592,3226.41
0,95875,90593,90593,8732.45
0,95875,90594,90594,7915.35
0,95875,90595,90595,1325.42
0,95875,90596,90596,2273.73
0,95875,90597,90597,3758.43
0,95875,90598,90598,2962.62
0,95875,90599,90599,8731.45
0,95875,90600,90600,7082.77
0,95875,90601,90601,7868.22
0,95875,90602,90602,8831.34
0,95875,90603,90603,11928.6
0,95875,90604,90604,8831.91
0,95875,90605,90605,3978.3
0,95875,90606,90606,8831.94
0,95875,90607,90607,8365.33
0,95875,90608,90608,3244.03
0,95875,90609,90609,2984.24
0,95875,90610,90610,8831.99
0,95875,90611,90611,7565.68
0,95875,90612,90612,6993.09
0,95875,90613,90613,2889.62
0,95875,90614,90614,8825.77
0,95875,90616,90616,8584.15
0,95875,90617,90617,4301.46
0,95875,90618,90618,7040.83
0,95875,90619,90619,8824.72
0,95875,90620,90620,3481.58
0,95875,90621,90621,8676.57
0,95875,90622,90622,8108.83
0,95875,90623,90623,145022
0,95875,90624,90624,6730.25
0,95875,90625,90625,5436.82
0,95875,90626,90626,8795.72
0,95875,90627,90627,8831.27
0,95875,90628,90628,8831.87
0,95875,90629,90629,8831.74
0,95875,90630,90630,8805.39
0,95875,90631,90631,8831.97
0,95875,90632,90632,6863.72
0,95875,90633,90633,5245.3
0,95875,90634,90634,2958.67
0,95875,90635,90635,8801.69
0,95875,90636,90636,8862.69
0,95875,90637,90637,8615.71
0,95875,90638,90638,8823.38
0,95875,90639,90639,8830.12
0,95875,90640,90640,6614.86
0,95875,90641,90641,8501.25
0,95875,90642,90642,1767.29
0,95875,90643,90643,7313.23
0,95875,90644,90644,6968.61
0,95875,90645,90645,4398.84
0,95875,90646,90646,8831.02
0,95875,90647,90647,6614.85
0,95875,90648,90648,18593.4
0,95875,90649,90649,8805.33
0,95875,90650,90650,5353.27
0,95875,90651,90651,3994.73
0,95875,90652,90652,2893.76
0,95875,90653,90653,5628.61
0,95875,90654,90654,8788.94
0,95875,90655,90655,8622.73
0,95875,90656,90656,3361
0,95875,90657,90657,1688.99
0,95875,90658,90658,10877.9
0,95875,90659,90659,8799.77
0,95875,90660,90660,1708.39
0,95875,90661,90661,8769.7
0,95875,90662,90662,8814.89
0,95875,90663,90663,8713.59
0,95875,90664,90664,8629.57
0,95875,90665,90665,8549.25
0,95875,90666,90666,8068.82
0,95875,90667,90667,5363.4
0,95875,90668,90668,8818.2
0,95875,90669,90669,8729.28
0,95875,90670,90670,8726.79
0,95875,90671,90671,8808.28
0,95875,90672,90672,8831.09
0,95875,90673,90673,9552.95
0,95875,90674,90674,8831.99
0,95875,90675,90675,8824.09
0,95875,90676,90676,4208.03
0,95875,90677,90677,5408.48
0,95875,90678,90678,21582.3
0,95875,90679,90679,7742.88
0,95875,90680,90680,8822.03
0,95875,90681,90681,2493.17
0,95875,90682,90682,5560.76
0,95875,90683,90683,13642.8
0,95875,90684,90684,7874.91
0,95875,90685,90685,3517.36
0,95875,90686,90686,66470.4
0,95875,90687,90687,5720.79
0,95875,90688,90688,5683.7
0,95875,90689,90689,6464.6
0,95875,90690,90690,3877.42
0,95875,90691,90691,8787.29
0,95875,90692,90692,8831.65
0,95875,90693,90693,2358.55
0,95875,90694,90694,7389.5
0,95875,90695,90695,8831.57
0,95875,90696,90696,8829.89
0,95875,90697,90697,8831.96
0,95875,90698,90698,7148.69
0,95875,90699,90699,4458.76
0,95875,90700,90700,4531
0,95875,90701,90701,8830.64
0,95875,90702,90702,2976.25
0,95875,90703,90703,7973.96
0,95875,90704,90704,8831.82
0,95875,90705,90705,4211.45
0,95875,90706,90706,28215.2
0,95875,90707,90707,5093.21
0,95875,90708,90708,8822.93
0,95875,90709,90709,8831.95
0,95875,90710,90710,2268.92
0,95875,90711,90711,8831.99
0,95875,90712,90712,3754.86
0,95875,90713,90713,8828.44
0,95875,90714,90714,8381.61
0,95875,90715,90715,8308.06
0,95875,90716,90716,11827.6
0,95875,90717,90717,4664.6
0,95875,90718,90718,8700.75
0,95875,90720,90720,8756.3
0,95875,90721,90721,1848.99
0,95875,90722,90722,8653.75
0,95875,90723,90723,8824.26
0,95875,90724,90724,8831.99
0,95875,90725,90725,8773.28
0,95875,90726,90726,2234.08
0,95875,90727,90727,1754.28
0,95875,90728,90728,6575.8
0,95875,90729,90729,8812.86
0,95875,90730,90730,8791.91
0,95875,90731,90731,11823.6
0,95875,90732,90732,7951.23
0,95875,90733,90733,8396.65
0,95875,90734,90734,4627.7
0,95875,90735,90735,4423.17
0,95875,90736,90736,9227.8
0,95875,90737,90737,1679.82
0,95875,90738,90738,6348.16
0,95875,90739,90739,8780.71
0,95875,90740,90740,3718.24
0,95875,90741,90741,1925.22
0,95875,90742,90742,4204.59
0,95875,90743,90743,8762.99
0,95875,90744,90744,7738.63
0,95875,90745,90745,8735.96
0,95875,90746,90746,7313.46
0,95875,90747,90747,5010.12
0,95875,90748,90748,5945.52
0,95875,90749,90749,8743.85
0,95875,90750,90750,2936.36
0,95875,90751,90751,8829.28
0,95875,90752,90752,2760.12
0,95875,90753,90753,8830.86
0,95875,90754,90754,8561.9
0,95875,90755,90755,6436.54
0,95875,90756,90756,7689.81
0,95875,90757,90757,1444.22
0,95875,90758,90758,22128.9
0,95875,90759,90759,2080.71
0,95875,90760,90760,7720.01
0,95875,90761,90761,8757.06
0,95875,90762,90762,8771.3
0,95875,90763,90763,8829.17
0,95875,90764,90764,8819.51
0,95875,90765,90765,6562.78
0,95875,90766,90766,8004.28
0,95875,90767,90767,6749.01
0,95875,90768,90768,8827.04
0,95875,90769,90769,8095.74
0,95875,90770,90770,4085.95
0,95875,90771,90771,2103.78
0,95875,90772,90772,8827.17
0,95875,90773,90773,5819.14
0,95875,90774,90774,8814.7
0,95875,90775,90775,7791.73
0,95875,90776,90776,8831.95
0,95875,90777,90777,8786.87
0,95875,90778,90778,8831.55
0,95875,90779,90779,4451.63
0,95875,90780,90780,7085.36
0,95875,90781,90781,8822.51
0,95875,90782,90782,11657.4
0,95875,90783,90783,1854.66
0,95875,90784,90784,8597.67
0,95875,90785,90785,8573.69
0,95875,90786,90786,8594.2
0,95875,90787,90787,5784.9
0,95875,90788,90788,8796.8
0,95875,90789,90789,44947.9
0,95875,90790,90790,6254.93
0,95875,90791,90791,6475.38
0,95875,90792,90792,4350.76
0,95875,90793,90793,8831.87
0,95875,90794,90794,4661.8
0,95875,90795,90795,8832
0,95875,90796,90796,2202.12
0,95875,90797,90797,8710.09
0,95875,90798,90798,24746.2
0,95875,90799,90799,7761.42
0,95875,90800,90800,8194.33
0,95875,90801,90801,8169.67
0,95875,90802,90802,8739.46
0,95875,90803,90803,7946.13
0,95875,90804,90804,38035.3
0,95875,90805,90805,3213.57
0,95875,90806,90806,8556.38
0,95875,90807,90807,6753.72
0,95875,90808,90808,9259.48
0,95875,90809,90809,1519.72
0,95875,90810,90810,7794.82
0,95875,90811,90811,6826.54
0,95875,90812,90812,8736.81
0,95875,90813,90813,2136.59
0,95875,90814,90814,6422.67
0,95875,90815,90815,8753.12
0,95875,90816,90816,4018.29
0,95875,90817,90817,7361.36
0,95875,90818,90818,8823.23
0,95875,90819,90819,4320.05
0,95875,90820,90820,5788.92
0,95875,90821,90821,8746.53
0,95875,90822,90822,7458.08
0,95875,90823,90823,93628
0,95875,90824,90824,7951.98
0,95875,90825,90825,5265.43
0,95875,90826,90826,8832
0,95875,90827,90827,1616.77
0,95875,90828,90828,7758.13
0,95875,90829,90829,8519.7
0,95875,90830,90830,5326.83
0,95875,90831,90831,8829.55
0,95875,90832,90832,8829.38
0,95875,90833,90833,8831.61
0,95875,90834,90834,8808.38
0,95875,90835,90835,7904.97
0,95875,90836,90836,11283.5
0,95875,90837,90837,8730.57
0,95875,90838,90838,3652.8
0,95875,90839,90839,8824.16
0,95875,90840,90840,8750.54
0,95875,90841,90841,8825.76
0,95875,90842,90842,8831.75
0,95875,90843,90843,7604.77
0,95875,90844,90844,8784.5
0,95875,90845,90845,8758.86
0,95875,90846,90846,6026.98
0,95875,90847,90847,4822.77
0,95875,90848,90848,7698.71
0,95875,90849,90849,2887.28
0,95875,90850,90850,8830.14
0,95875,90851,90851,1480.1
0,95875,90852,90852,5486.54
0,95875,90853,90853,4180.42
0,95875,90854,90854,8828.08
0,95875,90855,90855,4154.24
0,95875,90856,90856,8690.65
0,95875,90857,90857,13986.2
0,95875,90858,90858,8827.65
0,95875,90859,90859,13261.9
0,95875,90860,90860,6663.39
0,95875,90861,90861,5677.03
0,95875,90862,90862,10857.8
0,95875,90863,90863,8831.78
0,95875,90864,90864,4897.9
0,95875,90865,90865,8830.85
0,95875,90866,90866,5148.29
0,95875,90867,90867,6819.24
0,95875,90868,90868,2428.75
0,95875,90869,90869,8831.19
0,95875,90870,90870,12036.8
0,95875,90871,90871,8270.83
0,95875,90872,90872,8691.5
0,95875,90873,90873,8831.87
0,95875,90874,90874,8666.7
0,95875,90875,90875,8729.89
0,95875,90876,90876,14773.9
0,95875,90877,90877,8821.52
0,95875,90878,90878,4687.57
0,95875,90879,90879,19486
0,95875,90880,90880,7750.22
0,95875,90881,90881,8039.49
0,95875,90882,90882,8705.99
0,95875,90883,90883,8657.02
0,95875,90884,90884,8822.34
0,95875,90885,90885,4128.76
0,95875,90886,90886,8748.63
0,95875,90887,90887,8031
0,95875,90888,90888,8831.96
0,95875,90889,90889,3573.49
0,95875,90890,90890,2732.7
0,95875,90891,90891,8163.91
0,95875,90892,90892,8219.12
0,95875,90893,90893,6797.27
0,95875,90894,90894,8830.76
0,95875,90895,90895,4097.04
0,95875,90896,90896,7666.31
0,95875,90897,90897,1585.33
0,95875,90898,90898,8581.28
0,95875,90899,90899,8598.31
0,95875,90900,90900,8462.46
0,95875,90901,90901,8831.76
0,95875,90902,90902,8692.22
0,95875,90903,90903,8811.68
0,95875,90904,90904,2562.09
0,95875,90905,90905,6157.49
0,95875,90906,90906,2417.5
0,95875,90907,90907,8488.84
0,95875,90908,90908,8829.88
0,95875,90909,90909,8651.02
0,95875,90910,90910,9874.33
0,95875,90911,90911,8277.55
0,95875,90912,90912,4183.76
0,95875,90913,90913,8801.01
0,95875,90914,90914,8055.5
0,95875,90915,90915,7511.18
0,95875,90916,90916,7932.72
0,95875,90917,90917,9554.28
0,95875,90918,90918,8824.09
0,95875,90919,90919,4082.26
0,95875,90920,90920,8716.37
0,95875,90921,90921,4669.39
0,95875,90922,90922,3303.05
0,95875,90923,90923,4358.08
0,95875,90924,90924,1639.57
0,95875,90925,90925,4120.48
0,95875,90926,90926,4588.6
0,95875,90927,90927,8832
0,95875,90928,90928,5140.15
0,95875,90929,90929,8777.66
0,95875,90930,90930,8643.18
0,95875,90931,90931,8830.7
0,95875,90932,90932,7298.15
0,95875,90933,90933,5824.05
0,95875,90934,90934,8337.68
0,95875,90935,90935,8820.58
0,95875,90936,90936,8574.54
0,95875,90937,90937,8800.38
0,95875,90938,90938,8832
0,95875,90939,90939,6349.92
0,95875,90940,90940,8682.48
0,95875,90941,90941,1843.03
0,95875,90942,90942,2772.62
0,95875,90943,90943,7571.09
0,95875,90944,90944,8831.99
0,95875,90945,90945,3326.02
0,95875,90946,90946,8822.38
0,95875,90947,90947,8794.17
0,95875,90948,90948,8815.35
0,95875,90949,90949,7561.54
0,95875,90950,90950,8768.37
0,95875,90951,90951,8826.06
0,95875,90952,90952,6017.23
0,95875,90953,90953,8830.54
0,95875,90954,90954,5831.35
0,95875,90955,90955,8584.86
0,95875,90956,90956,2478.48
0,95875,90957,90957,4860.51
0,95875,90958,90958,8611.55
0,95875,90959,90959,8781.32
0,95875,90960,90960,10302.7
0,95875,90961,90961,8831.62
0,95875,90962,90962,8787.99
0,95875,90963,90963,8266.51
0,95875,90964,90964,3236.18
0,95875,90965,90965,8831.99
0,95875,90966,90966,8826.83
0,95875,90967,90967,3894.94
0,95875,90968,90968,8831.8
0,95875,90969,90969,8820.38
0,95875,90970,90970,7726.52
0,95875,90971,90971,7236.83
0,95875,90972,90972,5041.92
0,95875,90973,90973,1596.42
0,95875,90974,90974,8815.06
0,95875,90975,90975,8831.95
0,95875,90976,90976,34083.2
0,95875,90977,90977,8830.65
0,95875,90978,90978,8831.42
0,95875,90979,90979,8804.66
0,95875,90980,90980,2356.72
0,95875,90981,90981,8799.46
0,95875,90982,90982,7633.88
0,95875,90983,90983,3647.39
0,95875,90984,90984,8820.75
0,95875,90985,90985,3719.74
0,95875,90986,90986,8678.86
0,95875,90987,90987,8676.19
0,95875,90988,90988,5037.33
0,95875,90989,90989,8747.3
0,95875,90990,90990,4191.37
0,95875,90991,90991,4191.34
0,95875,90992,90992,8829.59
0,95875,90993,90993,4803.09
0,95875,90994,90994,8831.99
0,95875,90995,90995,8831.99
0,95875,90996,90996,7061.92
0,95875,90997,90997,2833.52
0,95875,90998,90998,8831.06
0,95875,90999,90999,7548.11
0,95875,91000,91000,8831.76
0,95875,91001,91001,8831.46
0,95875,91002,91002,8822.44
0,95875,91003,91003,8010.11
0,95875,91004,91004,5809.44
0,95875,91005,91005,8829.68
0,95875,91006,91006,8172.36
0,95875,91007,91007,8767.41
0,95875,91008,91008,4691.77
0,95875,91009,91009,6882.14
0,95875,91010,91010,8549.17
0,95875,91011,91011,8831.89
0,95875,91012,91012,6245.22
0,95875,91013,91013,8763.79
0,95875,91014,91014,1820.88
0,95875,91015,91015,8759.84
0,95875,91016,91016,8823.52
0,95875,91017,91017,8584.25
0,95875,91018,91018,2808.76
0,95875,91019,91019,8831.82
0,95875,91020,91020,13859.4
0,95875,91021,91021,8765.38
0,95875,91022,91022,8831.62
0,95875,91023,91023,8823.69
0,95875,91024,91024,8775.58
0,95875,91025,91025,8829.49
0,95875,91026,91026,8824.61
0,95875,91027,91027,8832
0,95875,91028,91028,5839.55
0,95875,91029,91029,8808.78
0,95875,91030,91030,8830.67
0,95875,91031,91031,8831.98
0,95875,91032,91032,3664.2
0,95875,91033,91033,8724.19
0,95875,91034,91034,8831.87
0,95875,91035,91035,17042.7
0,95875,91036,91036,19024.2
0,95875,91037,91037,7952.33
0,95875,91038,91038,3230.09
0,95875,91039,91039,7421.15
0,95875,91040,91040,1357
0,95875,91041,91041,15647.6
0,95875,91042,91042,8831.96
0,95875,91043,91043,8462.15
0,95875,91044,91044,4379.22
0,95875,91045,91045,7180.44
0,95875,91046,91046,8831.3
0,95875,91047,91047,6559.64
0,95875,91048,91048,4275.93
0,95875,91049,91049,5063.3
0,95875,91050,91050,2952.12
0,95875,91051,91051,6031.83
0,95875,91052,91052,8733.11
0,95875,91053,91053,8824.68
0,95875,91054,91054,8636.08
0,95875,91055,91055,8469.94
0,95875,91056,91056,6856.79
0,95875,91057,91057,7820.91
0,95875,91058,91058,6765.72
0,95875,91059,91059,8797.54
0,95875,91060,91060,3272.55
0,95875,91061,91061,8715.89
0,95875,91062,91062,8440.88
0,95875,91063,91063,7194.31
0,95875,91064,91064,5144.29
0,95875,91065,91065,8830.5
0,95875,91066,91066,8831.92
0,95875,91067,91067,8816.02
0,95875,91068,91068,20045.7
0,95875,91069,91069,4694.07
0,95875,91070,91070,8036.93
0,95875,91071,91071,8806.5
0,95875,91072,91072,3680.83
0,95875,91073,91073,8779.8
0,95875,91074,91074,8824.64
0,95875,91075,91075,3284.77
0,95875,91076,91076,8830.13
0,95875,91077,91077,8665.27
0,95875,91078,91078,7835.4
0,95875,91079,91079,8814.07
0,95875,91080,91080,8796.65
0,95875,91081,91081,8828.6
0,95875,91082,91082,8649.37
0,95875,91083,91083,4145.51
0,95875,91084,91084,8831.89
0,95875,91085,91085,8775.13
0,95875,91086,91086,16728.1
0,95875,91087,91087,8828.87
0,95875,91088,91088,8772.96
0,95875,91089,91089,3268.83
0,95875,91090,91090,8528.67
0,95875,91091,91091,4364.78
0,95875,91092,91092,2816.77
0,95875,91093,91093,8831.92
0,95875,91094,91094,8688.08
0,95875,91095,91095,8194.64
0,95875,91096,91096,8806.95
0,95875,91097,91097,8691.33
0,95875,91098,91098,8780.39
0,95875,91099,91099,3100.35
0,95875,91100,91100,8832
0,95875,91101,91101,8273.68
0,95875,91102,91102,2391.75
0,95875,91103,91103,7450.55
0,95875,91104,91104,8767.74
0,95875,91105,91105,3857.88
0,95875,91106,91106,8013.88
0,95875,91107,91107,8515.63
0,95875,91108,91108,7381.66
0,95875,91109,91109,8831.83
0,95875,91110,91110,8651.01
0,95875,91111,91111,11876.1
0,95875,91112,91112,8830.55
0,95875,91113,91113,4783.51
0,95875,91114,91114,2270.65
0,95875,91115,91115,10866.6
0,95875,91116,91116,3613.79
0,95875,91117,91117,8831.42
0,95875,91118,91118,3329.24
0,95875,91119,91119,8831.66
0,95875,91120,91120,8831.97
0,95875,91121,91121,8524.06
0,95875,91122,91122,8831.94
0,95875,91123,91123,2290.22
0,95875,91124,91124,17291.9
0,95875,91125,91125,1928.93
0,95875,91126,91126,12241.3
0,95875,91127,91127,5894.51
0,95875,91128,91128,8672.37
0,95875,91129,91129,8812.28
0,95875,91130,91130,8802.67
0,95875,91131,91131,8263.43
0,95875,91132,91132,5611.43
0,95875,91133,91133,2107.26
0,95875,91134,91134,27040.1
0,95875,91135,91135,3299.95
0,95875,91136,91136,4412.86
0,95875,91137,91137,4091.28
0,95875,91138,91138,8801.14
0,95875,91139,91139,125830
0,95875,91140,91140,8831.71
0,95875,91141,91141,7684.34
0,95875,91142,91142,2781.28
0,95875,91143,91143,8831.99
0,95875,91144,91144,8827.19
0,95875,91145,91145,1957.54
0,95875,91146,91146,8693.69
0,95875,91147,91147,8824.17
0,95875,91148,91148,8753.02
0,95875,91149,91149,3442.39
0,95875,91150,91150,115815
0,95875,91151,91151,8831.88
0,95875,91152,91152,3355.28
0,95875,91153,91153,4893.62
0,95875,91154,91154,2201.43
0,95875,91155,91155,8804.76
0,95875,91156,91156,2790.09
0,95875,91157,91157,6510.08
0,95875,91158,91158,48527.6
0,95875,91159,91159,8831.6
0,95875,91160,91160,3729.08
0,95875,91161,91161,8828.53
0,95875,91162,91162,3441.42
0,95875,91163,91163,5254.08
0,95875,91164,91164,8787.83
0,95875,91165,91165,8701.78
0,95875,91166,91166,5859.82
0,95875,91167,91167,8596.91
0,95875,91168,91168,8697.88
0,95875,91169,91169,8809.82
0,95875,91170,91170,7653.45
0,95875,91171,91171,8827.51
0,95875,91172,91172,8831.42
0,95875,91173,91173,19699
0,95875,91174,91174,8822.89
0,95875,91175,91175,7119.06
0,95875,91176,91176,4923.5
0,95875,91177,91177,7872.93
0,95875,91178,91178,7383.35
0,95875,91179,91179,8830.72
0,95875,91180,91180,5291.01
0,95875,91181,91181,7005.91
0,95875,91182,91182,9497.98
0,95875,91183,91183,7920.41
0,95875,91184,91184,8819.11
0,95875,91185,91185,8829.31
0,95875,91186,91186,8814.85
0,95875,91187,91187,8736.99
0,95875,91188,91188,8829.63
0,95875,91189,91189,8830.84
0,95875,91190,91190,5259.09
0,95875,91191,91191,2029.33
0,95875,91192,91192,8784.69
0,95875,91193,91193,18501.6
0,95875,91194,91194,7991.31
0,95875,91195,91195,2430.24
0,95875,91196,91196,4764.99
0,95875,91197,91197,3764.26
0,95875,91198,91198,6955.05
0,95875,91199,91199,6022.94
0,95875,91200,91200,8493.24
0,95875,91201,91201,8760.91
0,95875,91202,91202,3360.98
0,95875,91203,91203,8830.33
0,95875,91204,91204,8829.68
0,95875,91205,91205,8768.66
0,95875,91206,91206,7124.05
0,95875,91207,91207,4873.39
0,95875,91208,91208,7129.64
0,95875,91209,91209,1540.37
0,95875,91210,91210,8795.53
0,95875,91211,91211,7784.43
0,95875,91212,91212,8831.96
0,95875,91213,91213,6666.8
0,95875,91214,91214,46736
0,95875,91215,91215,8831.03
0,95875,91216,91216,7087.58
0,95875,91217,91217,7975.2
0,95875,91218,91218,7810.46
0,95875,91219,91219,4951.56
0,95875,91220,91220,1552.58
0,95875,91221,91221,2225.61
0,95875,91222,91222,8503.59
0,95875,91223,91223,8831.9
0,95875,91224,91224,6614.43
0,95875,91225,91225,8830.24
0,95875,91226,91226,8649.11
0,95875,91227,91227,5319.48
0,95875,91228,91228,8830.27
0,95875,91229,91229,8824.71
0,95875,91230,91230,5996.72
0,95875,91231,91231,8805.05
0,95875,91232,91232,6274.51
0,95875,91233,91233,7872.59
0,95875,91234,91234,8831.98
0,95875,91235,91235,7458.89
0,95875,91236,91236,8780.63
0,95875,91237,91237,7466.83
0,95875,91238,91238,8788.43
0,95875,91239,91239,8047.59
0,95875,91240,91240,6547.2
0,95875,91241,91241,7600.92
0,95875,91242,91242,8828.38
0,95875,91243,91243,8047.69
0,95875,91244,91244,3025.37
0,95875,91245,91245,8777.49
0,95875,91246,91246,8831.9
0,95875,91247,91247,7110.54
0,95875,91248,91248,1848.09
0,95875,91249,91249,5252.1
0,95875,91250,91250,7922.6
0,95875,91251,91251,8831.96
0,95875,91252,91252,8822.95
0,95875,91253,91253,7432.91
0,95875,91254,91254,8825.4
