real_name,obs_e:221457.0_n:8184523.0_x:221457_y:8184523,obs_e:223413.0_n:8178296.0_x:223413_y:8178296,obs_e:228433.0_n:8192778.0_x:228433_y:8192778,obs_e:229788.0_n:8193427.0_x:229788_y:8193427,obs_e:231595.0_n:8198480.0_x:231595_y:8198480,obs_e:231694.0_n:8197619.0_x:231694_y:8197619,obs_e:233194.0_n:8190440.0_x:233194_y:8190440,obs_e:233837.0_n:8195775.0_x:233837_y:8195775,obs_e:233908.0_n:8189011.0_x:233908_y:8189011,obs_e:234195.0_n:8198194.0_x:234195_y:8198194,obs_e:235327.0_n:8184950.0_x:235327_y:8184950,obs_e:235614.0_n:8190354.0_x:235614_y:8190354,obs_e:235682.0_n:8187652.0_x:235682_y:8187652,obs_e:236163.0_n:8190958.0_x:236163_y:8190958,obs_e:236538.0_n:8191417.0_x:236538_y:8191417,obs_e:236616.0_n:8177416.0_x:236616_y:8177416,obs_e:236686.0_n:8192411.0_x:236686_y:8192411,obs_e:237006.0_n:8202926.0_x:237006_y:8202926,obs_e:237454.0_n:8185525.0_x:237454_y:8185525,obs_e:237496.0_n:8190167.0_x:237496_y:8190167,obs_e:238665.0_n:8188244.0_x:238665_y:8188244,obs_e:238954.0_n:8189678.0_x:238954_y:8189678,obs_e:239587.0_n:8185586.0_x:239587_y:8185586,obs_e:239760.0_n:8190677.0_x:239760_y:8190677,obs_e:240931.0_n:8186974.0_x:240931_y:8186974,obs_e:241878.0_n:8190407.0_x:241878_y:8190407,obs_e:244750.0_n:8189532.0_x:244750_y:8189532,obs_e:244814.0_n:8189459.0_x:244814_y:8189459,obs_e:245486.0_n:8201343.0_x:245486_y:8201343,obs_e:247863.0_n:8185501.0_x:247863_y:8185501
386,6.25494,5.42026,6.34796,4.08414,3.77884,5.91134,11.0391,9.61761,16.8905,4.6851,20.1362,13.6628,24.2871,29.8684,19.524,7.54447,28.1418,6.88228,18.6395,28.9981,22.0732,29.5671,10.6545,33.3562,7.44766,14.3369,23.5092,6.53089,2.61895,6.05715
387,6.82789,4.38583,7.13059,6.21378,4.83865,4.33585,11.0594,11.992,15.4264,5.18119,20.2143,15.9978,27.11,28.6819,20.2426,7.24288,27.1522,7.5233,20.6964,29.0536,22.3306,29.9206,9.09317,34.9544,9.4852,14.1631,27.1455,5.89755,4.10045,5.12932
388,6.48705,6.36256,8.17026,4.85306,5.41965,2.42078,7.68147,10.9458,16.8576,4.67833,20.4845,15.3021,26.2956,27.7214,21.502,8.81622,27.1249,7.27965,19.6366,30.5226,22.9746,28.592,8.73057,35.2805,10.4308,12.9882,25.3541,6.34503,2.70212,7.48784
389,5.65348,4.75655,4.98852,4.43032,5.78222,5.38233,9.85138,10.1625,16.204,2.37666,19.7698,16.3955,23.237,28.1982,19.9441,8.01411,28.1594,7.44998,20.5762,29.2297,23.549,28.9218,7.54909,34.1395,9.26633,14.1011,24.7065,5.93501,4.78371,5.28174
390,6.16587,5.62299,7.94263,4.23058,5.12876,5.16786,10.8923,9.55513,16.438,4.7804,21.4094,13.5552,23.4788,27.7494,19.9013,7.84625,28.0057,8.3055,20.8816,29.6713,21.8226,29.8532,8.3955,34.5597,9.17883,13.515,25.8463,6.60501,1.06033,6.44029
391,6.63642,6.79212,6.52525,5.92351,3.36791,3.67499,8.98647,10.0275,17.6304,3.25881,20.4552,16.488,24.516,28.3349,21.1491,10.8498,27.3934,9.74607,20.1614,29.9699,21.2847,29.9626,10.0915,32.5353,7.79337,13.5123,26.2305,6.9624,2.7078,6.29203
392,6.28234,7.18127,6.29331,4.66315,4.13084,4.83557,10.4392,11.2427,15.9958,4.58237,21.4603,14.1365,24.1079,27.8664,20.2949,10.0625,27.3459,7.11749,21.1106,29.681,23.3533,28.91,10.1065,33.0641,10.3046,13.8457,25.1507,5.65952,4.47104,6.29077
393,8.36335,6.07053,6.32644,5.56609,4.61841,3.16563,9.54486,10.7642,16.8048,3.34652,19.5999,14.5981,26.1741,27.3601,19.208,7.09341,27.4085,8.60136,19.0245,30.3367,20.3743,30.3246,10.8069,34.0305,7.55209,15.8128,25.2616,5.25277,3.49238,5.34325
394,7.09913,7.06097,5.3508,3.41995,4.2334,2.87859,10.9801,11.1707,14.9674,5.633,19.8491,12.7305,25.3628,28.1182,16.9264,7.48225,28.2483,6.85422,18.6282,29.2418,19.8675,29.864,8.89901,33.295,9.42458,13.5925,25.0357,5.94718,3.35235,5.31526
395,6.04027,4.3634,7.7562,7.12555,4.54606,4.56676,10.4468,11.3803,15.5896,3.3974,21.9386,14.2191,24.7704,27.0492,17.0941,7.33417,28.657,8.41928,19.453,29.6987,21.6305,27.465,10.0554,34.6946,8.82127,14.9539,24.1831,6.71333,5.33132,5.05384
396,7.30109,6.38265,6.87578,4.57419,4.5055,4.42296,10.4984,11.0047,15.7786,3.26599,21.0138,15.0015,25.1831,27.0828,20.7459,7.5707,29.2823,9.62779,18.4854,29.6846,22.819,28.8127,6.77066,32.548,10.4862,14.5944,25.1353,5.17279,3.92154,5.06225
397,8.48356,6.90177,7.41437,5.9457,4.51794,2.94363,9.07053,10.0699,15.5608,2.73978,21.7804,13.6958,25.9277,26.9645,20.4368,8.98352,29.2779,6.22554,21.4333,31.3561,22.9563,26.7628,9.55047,32.3562,9.07362,14.1538,23.3634,3.50576,3.86717,6.61361
398,7.5921,6.99308,7.84932,4.01275,4.38983,2.34389,10.0231,9.27835,15.478,2.51417,19.0682,12.1473,25.4466,29.5755,19.9986,9.07152,26.8689,7.64687,17.4272,29.6043,20.6302,28.2473,11.8621,33.412,8.58675,13.0139,24.8926,7.80766,4.45676,4.87139
399,6.21565,5.00048,8.24708,6.11774,5.42836,3.14916,10.2114,8.57354,16.0817,4.45866,18.7649,14.5709,25.7017,28.2445,17.9033,9.62425,27.7321,7.97653,21.1214,29.0746,22.5789,28.5435,9.05269,34.0482,10.2939,13.4914,25.2972,7.36427,3.91656,4.49633
400,6.95611,6.14589,5.18407,5.27507,2.56924,3.96844,10.3889,11.309,14.6767,3.40907,20.2463,14.7402,25.7559,28.6355,19.6244,9.21599,28.0346,6.5807,21.3264,29.4592,20.9002,29.6908,8.97406,34.7049,7.67204,12.5378,24.7187,5.65588,5.82155,7.07432
401,6.63751,5.65181,7.1369,4.69165,4.47107,4.44003,10.7485,11.5447,15.3139,4.28773,21.5027,14.0853,23.1599,27.0303,19.0836,7.12952,27.1061,6.94008,20.8767,29.4819,20.5951,30.3253,9.09964,34.4968,10.5381,15.5616,26.3207,5.9989,2.92186,7.03873
402,5.00876,7.17405,8.66093,6.14128,3.13474,6.32527,11.2474,8.96699,15.9769,2.19525,20.19,14.0617,25.079,27.0695,19.0362,8.27091,27.9859,7.98501,18.1363,30.696,22.3758,28.5651,8.88437,35.0916,9.70726,12.3557,26.2103,6.07332,5.2765,5.67909
403,5.66036,4.99566,6.04535,7.39865,5.30483,2.36622,9.07362,11.267,15.4729,4.52986,19.9514,13.5424,24.4131,26.7157,19.7997,5.91169,28.6082,8.72479,19.9905,31.1225,22.1727,29.1095,8.27993,36.2528,7.70931,11.778,23.4476,3.32135,5.50314,7.74553
404,7.05041,4.22067,6.6772,5.72785,5.04599,3.94219,9.43266,10.5484,15.4079,4.4992,20.0998,13.961,25.2253,27.151,18.9866,7.659,29.2839,9.25368,21.0512,30.0489,22.7713,28.7065,9.88322,34.5229,9.92589,14.3383,26.1614,6.63586,1.93055,4.7238
405,6.47841,8.38206,7.5329,3.77549,3.31428,4.20208,10.7868,8.75309,16.7723,4.65163,19.058,14.614,24.5176,27.9997,19.054,7.32779,25.8152,10.0555,20.4138,29.9564,22.7547,27.3992,9.44962,34.1915,9.20611,14.1821,24.8764,6.70463,4.47458,8.38627
406,5.16922,6.41268,6.59168,5.96073,4.8005,5.60741,8.70961,11.4193,16.1421,3.40587,19.541,14.3982,24.044,27.9978,18.9677,7.25427,25.712,7.9504,20.3457,29.2839,22.2241,30.0288,9.2606,34.634,7.18389,13.9657,24.1882,8.07421,3.47919,6.6807
407,7.56955,4.22332,6.59657,5.02447,3.91171,4.62406,10.1515,10.5091,15.7124,2.66398,20.3451,14.1383,25.7807,28.2306,22.1488,6.21618,28.6242,7.58153,19.95,31.6385,20.5486,28.9087,9.17285,34.8542,10.1247,13.7845,24.8036,5.94504,3.20268,6.49791
408,7.0949,5.58445,6.71468,4.04081,6.23177,5.71778,10.197,10.7837,16.8673,1.55807,19.2845,13.5724,26.2689,27.7553,19.0114,7.05825,29.3511,7.95999,21.0019,29.1801,23.1435,30.542,9.96227,33.5164,9.12861,12.86,26.0732,5.77385,3.13623,5.15235
409,8.0544,5.21224,6.67294,4.85533,3.57485,3.68961,10.9612,10.8894,15.5327,3.75219,20.2837,12.285,24.4031,30.0265,20.0649,8.59017,27.3871,7.22214,20.1077,30.355,21.3878,29.1902,9.21341,32.7818,9.32896,15.0156,24.2749,5.50271,3.77562,5.67287
410,7.54825,6.31496,8.296,6.05078,3.64888,5.12855,9.62577,8.22121,17.0759,4.86257,19.5225,14.6376,27.8544,28.6563,19.6781,7.4482,27.5862,6.43536,19.6524,30.0755,22.2481,29.235,8.95606,34.7234,9.07482,14.5872,24.7133,6.66373,3.17766,6.19778
411,6.87008,4.60783,5.51675,3.55088,2.54162,3.75791,9.43789,9.46812,15.3716,4.07967,18.6641,13.6396,25.3816,26.2839,19.9847,7.29436,27.4201,7.30982,18.3465,30.4199,20.8037,29.3282,7.33995,34.5711,10.2169,12.9477,24.7594,6.07854,3.04284,5.77802
412,6.66522,6.90338,6.64494,4.00761,2.82861,4.12929,8.43268,9.86251,16.6018,3.40134,19.6297,14.3178,25.7394,27.3264,20.1371,9.169,27.7538,6.89084,18.7006,27.9533,22.8597,29.0926,7.74126,33.5207,9.75114,11.3836,24.0371,5.23237,3.888,5.27212
413,5.66003,7.14222,9.36886,3.96784,2.29265,2.85663,9.18449,10.6873,16.5371,2.94684,19.5641,12.7629,24.4645,28.6004,19.9157,8.4229,27.7702,8.60537,19.9039,30.8133,21.9988,29.9954,9.92316,34.1626,8.82759,14.9811,23.7118,5.79902,4.35435,3.38539
414,6.63978,5.48702,5.53003,4.32678,2.40119,3.19405,9.71687,10.7858,16.3052,2.3685,19.4882,14.0591,26.3212,28.9985,20.4152,7.31129,28.689,8.82304,18.588,29.4477,22.6717,29.4035,9.40276,33.5234,9.44157,14.4433,24.5984,6.94354,4.72327,5.6562
415,7.40911,6.6446,6.44177,6.86691,3.66203,3.7739,9.8579,9.19135,16.0104,2.77807,21.0044,13.2076,25.2634,27.3585,20.4398,9.50657,27.8173,8.71354,19.9228,29.4071,21.5257,28.5168,11.5372,31.9942,11.5374,13.8637,23.7926,7.38025,2.63608,7.48557
416,6.62844,5.77615,7.4663,4.91302,4.34744,5.04552,9.81124,11.1883,15.1633,3.88667,19.0892,14.199,25.7717,27.7405,19.6105,8.52538,28.6778,5.43618,19.4716,29.679,22.3354,27.4447,10.223,34.1588,10.3501,13.9677,23.9154,5.89095,4.28803,6.56271
417,8.70644,6.51557,6.01963,6.36146,3.79229,4.65008,11.014,11.6615,16.6098,4.20527,20.2186,13.1024,25.327,29.0599,20.0475,8.88027,30.271,6.15232,18.6084,30.1596,22.1448,28.0218,8.96631,32.8942,8.17416,13.3027,25.8377,5.00233,3.47898,6.68506
418,8.32869,7.37607,8.27286,4.10947,3.84521,4.31899,10.2418,11.2417,15.6406,4.71839,20.0434,13.2297,24.7609,27.6105,18.0247,9.0642,27.2061,8.15188,18.9556,29.9989,22.8717,26.2722,11.3155,34.4755,10.3645,13.2967,23.3906,7.03935,4.47441,7.40986
419,6.36701,6.50201,8.2151,5.3156,2.28124,3.51188,10.9629,10.6833,15.9742,3.27017,19.93,15.347,24.1451,27.6272,21.2528,7.28357,28.6659,6.04536,19.4138,29.1078,21.985,29.3146,7.87695,34.0458,8.89995,14.2952,26.1839,5.80999,3.20367,4.85868
420,6.36401,6.22528,8.00539,5.92245,4.18003,2.92473,9.38817,10.3568,16.9658,5.36575,20.6506,15.5143,25.4681,28.2729,17.2265,7.17254,28.2343,8.12627,19.4837,29.1555,20.6066,29.9015,9.33129,34.5232,10.1657,14.4011,24.6977,7.20497,3.01886,5.79395
421,7.76847,6.82776,5.10822,5.01579,3.62788,3.03764,9.14061,8.31703,15.0481,2.58837,19.885,13.8642,25.9749,27.5487,19.9069,8.01731,27.3996,8.75954,20.3863,29.2348,19.9967,29.0838,7.51985,33.0328,7.99394,13.8443,26.2207,6.17451,2.34448,6.60572
422,7.69312,6.59746,6.85557,4.45279,4.82175,3.78218,10.5695,9.7394,15.0875,3.89524,19.9038,13.6873,25.9271,26.7442,19.2231,8.16462,28.017,7.71572,19.54,31.1292,22.3776,27.8252,9.32142,32.3268,7.9291,14.098,23.9707,4.45466,1.46597,6.06193
423,6.31415,4.89086,8.22362,4.34938,4.69369,2.84767,9.24318,10.0245,17.5306,4.46993,19.8265,13.4681,25.0081,27.9363,20.9308,8.5236,27.7298,7.55824,22.0148,30.5345,21.5238,30.4787,9.40707,32.8439,7.50896,14.5017,23.4568,5.80773,2.80526,7.35808
424,6.0808,4.1828,8.03536,5.53615,6.86882,3.65287,10.5125,10.2081,15.7092,4.70523,20.2444,15.9504,25.4779,26.4926,21.6484,7.88175,27.3812,8.96891,18.9331,29.3853,20.7382,29.7599,7.47047,30.1128,8.19764,14.1202,24.9964,6.37868,3.52459,5.46396
425,6.84977,5.81488,7.03391,5.64855,3.48616,4.15099,8.22217,9.37934,15.7912,3.91091,21.0744,13.7209,24.8472,28.3753,21.3284,9.56479,26.2546,8.95398,20.06,28.8465,22.388,29.8796,10.1259,35.3997,9.56437,14.7224,25.8368,5.69398,3.97175,4.99935
426,6.10155,7.81452,6.78163,4.07759,4.20519,4.17625,11.2236,10.0172,17.0248,6.2689,20.1017,15.6419,24.1569,27.5747,21.2349,8.54547,28.8328,6.31809,20.8971,28.9715,21.4574,29.2857,10.4427,31.697,10.1203,13.6779,23.9229,6.00173,5.9169,4.00361
427,7.36477,6.38478,6.05887,5.41716,4.08711,2.89392,12.1089,8.54785,17.1464,3.33639,19.4983,14.1994,23.9975,28.2734,21.4009,6.27091,27.9274,9.08676,19.7187,30.5957,22.9033,28.0683,9.87989,33.1063,7.9246,13.9857,23.6429,4.94575,3.39531,6.92224
428,6.45117,6.06245,6.52979,4.54846,5.79691,4.32094,10.8165,10.2479,15.6855,3.5736,20.7198,15.2301,23.8235,28.2014,20.0125,8.11998,26.8618,7.24999,19.8186,29.6319,19.8729,28.9766,9.18618,34.0705,10.0915,13.894,25.8063,5.77524,5.03241,6.20042
429,6.1551,7.7957,6.56134,5.17189,4.8732,3.22769,10.9805,9.87099,14.6835,3.80783,19.7815,13.9728,25.2069,30.3206,18.8977,9.94019,28.9104,6.00596,18.8938,30.3333,22.984,27.99,8.11944,34.4967,10.5285,13.1857,25.6682,6.51393,5.40336,5.81782
430,5.57648,5.05998,8.47606,5.06022,1.72259,4.11576,8.9565,9.45161,15.6374,4.50846,21.1874,14.5216,27.2908,27.6323,19.3371,8.24362,27.1712,7.29895,19.1591,27.8376,22.5891,26.7376,10.0367,35.432,8.51253,15.0809,26.0452,6.90251,4.43609,6.40608
431,6.73209,6.73689,7.12955,3.7385,3.29367,5.08025,8.99807,9.32211,16.2128,2.5481,19.9757,14.8533,24.3579,28.7612,20.3542,8.04696,27.1521,8.28643,19.8645,30.1966,21.4152,29.9272,8.98064,35.8699,8.78322,12.6189,25.582,6.38803,4.15196,5.58449
432,7.10483,4.54151,8.09189,5.81688,4.80571,3.88381,9.92811,8.56587,15.347,4.17265,21.0029,13.1682,24.2982,28.2227,20.6559,6.69096,26.2717,8.66135,21.0873,29.5365,20.8025,27.5694,8.78932,32.5516,9.46152,15.7843,25.8011,6.51234,5.37008,5.92703
433,8.61917,5.51988,6.92519,5.67355,3.0734,3.68713,9.83002,10.5195,16.4263,3.25613,19.8322,15.9122,26.5082,28.3646,18.9995,7.49507,27.9949,9.48426,21.3559,31.7664,21.8659,29.7303,8.33881,34.694,7.51967,14.5757,26.9558,4.39262,2.1033,5.33895
434,5.80204,6.03914,5.1004,4.57348,2.63277,4.60955,10.7378,9.52685,15.4797,4.6076,19.2383,13.0781,25.8422,27.5647,19.775,8.84185,27.8846,9.55193,19.7581,29.1094,21.0821,26.698,8.18382,32.8792,8.60232,14.0131,26.5058,6.8898,3.2788,5.25582
435,6.73576,6.72542,8.15982,3.9599,3.11639,1.40571,10.9438,9.90028,15.0609,2.45288,19.3512,12.5729,23.884,27.8079,20.6216,8.88346,29.1224,9.02695,21.8566,30.0135,21.8668,30.2456,10.6176,33.1136,8.37215,13.6416,23.6456,7.21302,3.93605,7.33428
436,5.8238,4.27213,8.33398,3.13761,3.16966,3.15894,9.76665,11.0335,16.614,2.55679,20.3342,14.2112,24.4618,27.3275,18.5447,8.19839,28.2218,8.875,20.5193,30.9368,22.5162,27.505,9.25544,33.2327,9.98893,13.3894,27.0026,5.57469,4.21616,7.27148
437,6.70557,4.89653,7.57544,6.21817,5.37923,3.63805,8.04626,10.2796,15.795,2.85523,20.4252,15.499,25.4099,26.5381,20.4725,7.75785,28.1872,8.48285,19.8735,30.1559,21.02,29.8177,9.83389,35.0623,8.09056,13.3682,26.4976,5.68601,3.98358,5.13197
438,7.68108,6.61903,6.72551,5.95617,3.60246,3.36068,9.10091,9.52324,14.9457,3.21759,20.565,13.3217,27.0195,27.21,19.9185,6.92477,27.6685,7.00541,19.1273,29.2889,21.4304,30.8037,10.7559,33.9133,9.22084,15.9539,23.9339,5.04617,3.80527,6.54312
439,8.17075,6.0435,7.85849,5.70744,4.57952,4.10858,10.5459,8.50121,15.5413,4.84275,17.9872,14.6215,26.1491,27.125,19.5612,6.45287,26.5486,6.61881,20.679,30.0027,23.7561,30.6189,9.83352,34.2702,8.93389,15.6449,25.0564,7.13428,4.83686,4.54696
440,6.82592,5.84209,6.3194,4.92998,3.85889,2.27316,9.16114,9.40899,13.6487,3.99388,20.108,12.96,23.2361,27.8174,20.0974,8.75431,27.0111,6.99811,18.6663,29.4323,20.6927,29.4677,8.27396,32.2646,9.94473,15.3814,27.1656,5.96535,4.45742,6.17858
441,7.40744,7.01353,8.58454,5.52848,2.60641,4.94703,10.2121,9.36408,17.017,2.79457,19.8716,15.3596,25.1172,27.418,21.4851,8.04325,27.3047,7.2513,18.5794,29.9074,21.3325,30.2826,9.08139,34.0447,8.7359,13.6488,24.209,5.79481,4.54901,6.13099
442,7.73875,5.5097,7.67961,5.81467,3.56057,4.23933,8.41838,10.2661,16.0998,4.26121,19.7751,14.4327,24.5124,26.9623,20.5701,8.24997,27.934,7.01031,19.0679,30.9336,22.5984,29.322,7.96646,33.5151,11.0386,13.4153,25.767,6.77052,3.63243,7.88818
443,6.12792,6.3101,4.83582,7.21276,3.5634,2.89179,10.7106,10.7186,15.0138,4.10526,19.9866,13.9284,27.0055,30.5719,19.9683,8.90073,29.0699,8.99105,19.6473,28.0929,21.232,29.865,9.45677,33.7546,9.20885,12.5942,24.9503,5.24912,5.26834,6.67021
444,7.15614,4.46829,9.03607,4.01868,4.54312,3.56255,10.6389,9.88125,16.1432,5.00086,18.6842,12.613,24.9177,28.2621,19.5187,7.8769,28.7976,7.61344,18.61,28.4561,23.7633,28.8541,9.65268,34.6478,6.41254,11.3379,23.6223,5.98858,4.30554,5.61634
445,6.9042,6.54447,5.42075,4.77682,3.66937,2.98186,9.3628,10.4063,16.0621,5.47133,17.4008,12.857,25.2943,28.4491,17.9649,10.0906,28.1846,7.2523,20.9944,30.137,22.7585,28.472,9.81576,34.6836,8.70268,15.0622,24.7332,6.85534,3.42698,6.07628
446,6.284,5.9588,8.45827,4.85318,5.33033,3.58661,9.94563,10.0349,15.5875,3.09666,20.6264,15.9287,25.5926,27.2243,19.2571,8.42114,29.0502,7.14961,18.0623,30.4874,22.6797,27.9441,10.7274,34.0893,7.41043,14.2037,24.3993,5.43161,4.00745,6.51136
447,6.21174,7.31961,7.85806,4.54469,3.73822,4.61123,10.5618,10.477,16.0219,4.95391,17.8706,14.5384,24.5967,27.8897,21.9311,6.16687,28.2604,7.69798,21.682,30.6279,21.7641,29.5153,8.87556,33.8076,10.5028,13.9534,23.4098,6.27428,3.76571,6.22695
448,7.31183,6.88102,6.28837,4.67554,3.79321,2.92731,10.6123,10.3781,15.3163,4.28149,20.5866,13.8648,23.5173,27.6464,20.8956,10.9585,27.318,8.24108,20.4513,30.6097,22.6265,30.3814,9.43531,30.9855,9.4453,13.264,25.6427,5.43013,3.99045,6.64855
449,5.81309,4.59788,4.91282,5.60377,3.1923,5.34165,9.42113,9.812,15.1522,4.84631,20.7054,14.1253,21.696,29.0126,19.8065,10.2619,28.6597,9.01484,19.8615,29.6883,22.3816,28.3531,10.1377,33.614,8.76357,13.9206,23.8618,5.43089,4.03935,4.93884
450,7.45498,6.26343,5.67966,5.33669,3.81775,5.5892,8.73194,8.8817,15.7992,3.43283,19.5256,14.9894,24.0877,28.5921,19.6868,7.34917,28.8703,9.11889,19.161,30.3748,22.0529,29.5755,9.79609,33.3494,9.83507,14.0265,24.8818,6.46737,4.1489,3.30631
451,5.8285,7.60648,6.51566,4.51443,5.0012,2.58896,9.06157,9.23595,14.0787,4.19959,20.3782,13.0502,25.1809,25.5155,20.6453,6.97573,27.9577,7.9224,21.3099,29.7414,20.057,30.4951,8.62255,33.9594,11.0101,14.0816,25.2931,4.72529,3.97868,8.38886
452,7.63617,6.81331,7.33059,3.98196,5.60003,4.61468,9.98424,9.329,18.4317,2.56608,19.9203,13.0586,23.9256,27.4886,18.3763,6.8254,29.3896,7.38106,19.8871,31.1454,20.1893,28.1393,10.9778,35.1844,8.42055,13.813,22.7887,6.95418,4.50572,6.22242
453,7.04668,6.15547,5.35047,4.25395,5.55335,5.42217,10.9246,8.20613,14.6085,3.31442,19.4594,14.2856,23.6692,26.6734,19.9651,9.62411,28.9035,6.70789,20.687,31.3226,19.7677,28.2761,9.84687,34.098,9.58051,13.9252,23.9653,5.0706,3.2251,6.35922
454,6.79915,6.84552,7.43664,5.14986,4.97732,4.5569,9.89519,10.2765,17.2974,4.95341,20.9049,14.7205,24.2645,30.1129,20.2187,7.52171,28.1952,7.3206,21.551,29.5413,21.9895,30.1724,8.40886,32.6649,8.13268,17.2136,25.5193,7.11675,3.73686,5.10567
455,8.81884,5.60839,8.74957,5.2528,3.69956,5.35886,10.8452,10.4623,14.4393,4.10184,20.7568,13.1027,25.8677,27.6419,19.4592,7.65392,27.9231,9.16191,19.2806,30.1982,23.0362,28.906,9.71301,33.3062,9.94678,12.6189,23.1068,4.11021,5.18211,6.52237
456,7.05129,7.51072,5.97812,5.95984,2.86144,2.44601,10.5079,12.0647,16.3024,5.13124,22.0481,14.5482,23.9223,29.9926,19.3676,7.60758,29.1273,8.09924,18,30.2296,21.3211,28.9608,9.58666,33.3821,8.35832,15.7533,25.9288,5.44035,5.07842,6.74947
457,5.36209,4.51752,6.77659,4.95244,4.1799,4.42839,10.7681,7.9416,16.2059,4.94532,18.4297,13.2153,25.2553,28.0068,19.3342,8.68728,28.8009,8.64517,19.1113,30.1941,20.2751,29.9076,9.44231,35.6446,10.1156,14.6108,24.7414,6.00107,2.58676,5.38908
458,6.32262,7.90503,6.62131,6.94946,3.76448,4.56573,11.8998,11.6129,15.4282,4.21729,18.0674,13.2859,24.7442,28.3456,19.4416,9.16536,26.6359,9.00497,20.6814,30.0883,23.0075,29.3721,9.66935,34.9753,11.128,14.8223,25.1032,6.19187,3.72966,6.19543
459,7.13238,6.5307,6.93095,5.37934,4.957,3.95854,10.4214,11.2097,15.4295,4.60499,19.4216,15.365,23.0424,28.59,18.8278,8.16064,27.8909,8.55081,19.5298,31.1939,21.0092,29.3508,9.04442,34.0806,7.00636,14.263,24.5154,5.75618,4.88834,6.92333
460,6.10428,6.29146,7.07389,3.86248,3.62887,3.71878,11.2914,11.4682,16.469,5.03446,19.7879,13.1854,23.7303,28.403,18.9096,8.72316,28.477,8.01496,20.1295,30.9697,22.5407,30.9239,9.51893,34.6597,10.2848,13.8482,25.5425,5.78738,3.90382,7.50209
461,7.79536,4.35518,6.56785,5.99421,3.77087,4.44162,10.1292,11.9608,16.6725,5.06014,19.7137,12.1833,23.4488,26.5884,19.856,8.59243,27.5081,7.75311,22.2451,28.4386,20.8721,28.6578,9.59633,34.9925,8.57694,14.0719,23.876,5.71042,4.01182,7.14985
462,7.81264,5.0285,7.66241,6.54509,3.62165,4.60703,10.0071,10.6457,15.7285,2.76074,19.9779,12.788,25.7268,28.5377,20.3963,7.24346,26.709,8.70016,19.58,30.4987,22.7254,29.1036,8.84815,35.1573,8.66469,13.5372,26.2524,5.4778,2.39564,7.43219
463,5.89531,4.9075,8.39909,4.48219,4.16125,4.23673,11.2066,11.1544,17.1357,4.26115,21.7672,14.5746,24.3541,28.6465,19.3594,9.2293,26.2435,6.38525,19.7938,30.6888,22.0381,28.8727,7.03983,33.4828,8.12456,11.2516,24.5566,5.92105,4.09945,7.41029
464,5.507,6.35809,7.04799,4.24523,3.89158,2.88094,9.065,11.2793,16.1988,5.01201,20.6226,13.4227,27.1206,27.4582,20.8835,9.31542,28.1724,8.81377,20.4709,29.0219,22.1185,29.2514,8.64523,34.269,8.25662,14.5166,24.9934,5.206,3.4768,6.96147
465,6.30802,5.06232,7.05848,3.32083,3.80923,4.65162,9.71795,8.82192,15.857,4.2832,18.6872,14.72,25.0745,28.2758,20.4454,7.38699,26.2876,7.45262,21.0469,30.9146,23.9633,28.248,9.20344,35.0821,8.45673,14.1518,24.5224,5.55999,3.38298,5.69154
466,5.61841,4.39159,7.10044,5.3199,4.69222,3.97405,10.5353,10.948,14.8426,2.93749,20.4243,13.1204,26.8606,27.0128,18.7061,8.54513,28.7641,7.39562,19.4142,28.3222,22.9579,30.589,9.93778,33.4191,8.59365,14.3597,25.9576,4.20104,2.95765,6.05038
467,8.45884,6.04815,7.44811,3.49084,4.11835,3.87303,9.23028,12.1428,15.1732,4.04651,18.8829,14.395,25.3633,27.7437,19.9613,7.34705,26.8403,9.10593,18.8765,30.6843,22.3332,28.0086,10.4273,34.3332,9.3121,10.5518,25.412,4.58542,3.3705,6.18683
