real_name,obs_e:221457.0_n:8184523.0_x:221457_y:8184523,obs_e:223413.0_n:8178296.0_x:223413_y:8178296,obs_e:228433.0_n:8192778.0_x:228433_y:8192778,obs_e:229788.0_n:8193427.0_x:229788_y:8193427,obs_e:231595.0_n:8198480.0_x:231595_y:8198480,obs_e:231694.0_n:8197619.0_x:231694_y:8197619,obs_e:233194.0_n:8190440.0_x:233194_y:8190440,obs_e:233837.0_n:8195775.0_x:233837_y:8195775,obs_e:233908.0_n:8189011.0_x:233908_y:8189011,obs_e:234195.0_n:8198194.0_x:234195_y:8198194,obs_e:235327.0_n:8184950.0_x:235327_y:8184950,obs_e:235614.0_n:8190354.0_x:235614_y:8190354,obs_e:235682.0_n:8187652.0_x:235682_y:8187652,obs_e:236163.0_n:8190958.0_x:236163_y:8190958,obs_e:236538.0_n:8191417.0_x:236538_y:8191417,obs_e:236616.0_n:8177416.0_x:236616_y:8177416,obs_e:236686.0_n:8192411.0_x:236686_y:8192411,obs_e:237006.0_n:8202926.0_x:237006_y:8202926,obs_e:237454.0_n:8185525.0_x:237454_y:8185525,obs_e:237496.0_n:8190167.0_x:237496_y:8190167,obs_e:238665.0_n:8188244.0_x:238665_y:8188244,obs_e:238954.0_n:8189678.0_x:238954_y:8189678,obs_e:239587.0_n:8185586.0_x:239587_y:8185586,obs_e:239760.0_n:8190677.0_x:239760_y:8190677,obs_e:240931.0_n:8186974.0_x:240931_y:8186974,obs_e:241878.0_n:8190407.0_x:241878_y:8190407,obs_e:244750.0_n:8189532.0_x:244750_y:8189532,obs_e:244814.0_n:8189459.0_x:244814_y:8189459,obs_e:245486.0_n:8201343.0_x:245486_y:8201343,obs_e:247863.0_n:8185501.0_x:247863_y:8185501
398,0,1.9e-05,0,0,0,0,2.5e-05,0,0.000155,0,0.00662,0.000144,0.001365,0.000113,9e-05,0.282662,3.5e-05,0,0.012228,0.000452,0.003171,0.001163,0.021715,0.000625,0.011721,0.001048,0.001569,0.001635,0,0.007469
399,0,1e-06,0,0,0,0,8e-06,0,8.1e-05,0,0.006444,8.8e-05,0.001022,6.9e-05,5.3e-05,0.295468,1.9e-05,0,0.010257,0.000313,0.002107,0.000771,0.014721,0.000386,0.006262,0.000549,0.000621,0.000642,0,0.001912
400,0,0,0,0,0,0,0,0,1e-06,0,0.000189,6e-06,6.7e-05,9e-06,1.1e-05,0.010242,4e-06,0,0.003475,0.000176,0.00385,0.001995,0.044746,0.00226,0.085934,0.02002,0.15808,0.169468,0,2.25057
401,7.8419,11.7642,0.821992,0.630118,0.037653,0.066929,0.850563,0.130879,0.951105,0.03156,1.21681,0.599862,0.864571,0.463562,0.369498,1.19969,0.255094,0.000212,0.752697,0.384006,0.38729,0.252776,0.393352,0.133189,0.176335,0.052985,0.012816,0.012401,7e-06,0.000712
402,0,0,1.7e-05,0.000155,2.7e-05,9.1e-05,0.072653,0.007918,0.207934,0.001529,1.19169,0.402474,0.86964,0.437123,0.447076,2.56879,0.336715,7.9e-05,2.51266,0.972984,2.25361,1.76213,3.85313,1.66412,3.9995,2.70709,4.06417,4.10838,0.018265,5.97287
403,16.5963,10.7337,21.1451,19.1917,10.8764,12.2629,17.8279,13.1911,17.5729,10.1451,15.2509,14.8508,15.3972,14.0785,13.5702,1.30477,13.0715,1.5883,12.1977,12.9538,11.563,11.2799,8.63665,10.0532,7.29364,6.56437,2.27315,2.19242,0.142685,0.074838
404,6.59417,2.2537,3.53156,2.71588,0.489709,0.67887,1.95013,0.75332,1.72966,0.317041,0.810083,1.00414,0.98,0.819074,0.703648,0.010264,0.612263,0.005182,0.354214,0.531261,0.300028,0.283207,0.107429,0.18942,0.062909,0.051774,0.00384,0.003534,2.9e-05,8e-06
406,0.347678,0.335568,5.10762,7.77905,9.0068,10.1589,15.3353,16.8795,15.6324,15.1475,11.84,20.2542,17.3241,21.4167,22.0589,2.5227,22.3899,10.9033,16.0088,22.5042,21.8551,23.2567,18.0778,23.974,21.1969,24.0762,22.7144,22.626,15.4295,13.0426
407,0,0,0,0,0,0,9e-06,0,8.1e-05,0,0.005357,0.000174,0.001415,0.000174,0.000162,0.206469,7.1e-05,0,0.018196,0.000962,0.007149,0.003181,0.048404,0.00225,0.036206,0.005287,0.01322,0.013893,0,0.108817
408,5.2e-05,0.020968,0.000119,0.000222,2e-06,8e-06,0.015946,0.000346,0.04396,2.6e-05,0.332596,0.030767,0.123394,0.024499,0.020355,2.43054,0.012056,0,0.33395,0.043166,0.12039,0.059719,0.344843,0.036934,0.205345,0.038945,0.040656,0.041549,1e-06,0.108661
409,0.707483,3.4973,2.94109,4.32951,0.575293,1.12848,24.7816,6.60722,31.8098,1.99391,39.8873,30.9699,38.395,29.2841,27.7552,20.2774,23.8301,0.054515,40.8701,32.2257,36.391,32.375,38.0575,28.1212,33.6742,24.0497,15.5613,15.3963,0.080414,4.29462
410,0,0,0,1e-05,1e-06,7e-06,0.525999,0.047816,2.2048,0.00354,11.6896,9.53798,14.9114,11.8738,12.9991,8.31799,10.5289,1.9e-05,37.9253,24.9687,42.0625,37.2699,55.1949,36.2186,55.9459,45.4216,52.706,52.975,0.153962,64.3221
411,5.04946,8.8476,26.7364,36.8706,17.0708,23.6836,95.7622,59.3746,105.761,34.6244,97.8318,116.04,116.772,115.961,114.803,27.2092,109.059,6.08256,109.791,121.151,121.99,120.522,106.437,114.964,107.849,103.622,74.4581,73.5782,6.45382,21.8901
412,29.2801,21.1413,26.9442,25.1629,3.65573,6.14443,33.5414,13.0029,34.4242,4.6613,26.7234,25.9548,28.5894,22.9579,20.8163,1.11244,18.1871,0.051439,17.5913,19.4253,15.5431,14.2341,8.57929,10.7446,6.06805,4.85653,0.740215,0.693973,0.002174,0.003525
413,33.4868,18.8778,12.3072,9.96285,3.16557,3.83918,7.2146,3.51366,6.51649,1.93295,3.97349,4.05419,4.14482,3.36035,2.92532,0.213961,2.59071,0.128922,2.02676,2.31902,1.54974,1.41839,0.827731,1.02908,0.520395,0.396619,0.061777,0.058438,0.002138,0.000901
414,5.09125,5.12701,0.295579,0.157458,0.005164,0.009421,0.132207,0.014772,0.138339,0.003208,0.107009,0.034601,0.061533,0.024568,0.020568,0.002686,0.017099,2e-06,0.025066,0.018283,0.013779,0.010976,0.007278,0.005744,0.002765,0.000804,3.5e-05,3.2e-05,0,0
415,0,1e-06,0,3e-06,0,0,0.188589,0.001445,0.997184,2.6e-05,9.79542,1.46682,4.94965,1.353,1.21264,43.1509,0.69226,0,13.7904,3.43265,7.66734,5.56318,17.9132,4.33267,12.3035,5.54239,6.40727,6.48734,1.8e-05,11.4515
416,7.37894,0.23789,4.30939,3.6514,1.26307,1.43385,1.37482,0.953895,0.983341,0.697993,0.228051,0.673066,0.480037,0.606505,0.561794,2e-06,0.556903,0.046901,0.09182,0.36528,0.130544,0.154622,0.018464,0.10871,0.014435,0.025496,0.001056,0.000933,0.000112,0
417,20.7848,31.1692,2.16072,1.3746,0.061584,0.144698,1.587,0.372117,1.80394,0.054669,2.15214,1.12439,1.36562,1.00946,0.890437,0.22181,0.6879,3.5e-05,1.0797,0.844858,0.711593,0.503669,0.483735,0.22512,0.176513,0.057548,0.005825,0.005345,0,1e-06
418,4.2581,3.38098,0.056725,0.029769,2.4e-05,0.00012,0.114002,0.001487,0.11984,3e-05,0.027836,0.035712,0.040372,0.020662,0.013345,2.3e-05,0.007528,0,0.003887,0.008513,0.002377,0.001897,0.000229,0.000653,5.3e-05,2.5e-05,0,0,0,0
419,3.84273,2.78183,8.84758,9.4462,3.07192,4.29784,13.3868,7.67312,13.6732,4.09385,11.1977,12.2225,12.6302,11.4972,10.9265,1.24578,10.1247,0.285268,9.61376,10.6544,9.53313,9.1443,6.77869,7.90985,5.83513,5.22119,1.88266,1.81842,0.052484,0.095966
420,5.68728,4.31339,0.294306,0.175162,0.001755,0.004738,0.234211,0.01618,0.244456,0.001565,0.133509,0.084493,0.119413,0.057103,0.042678,0.000918,0.029683,0,0.031743,0.03309,0.017134,0.01323,0.004646,0.006084,0.001621,0.000739,1e-05,9e-06,0,0
421,0.002469,0.307754,0.001639,0.004429,3e-06,2.6e-05,4.70917,0.016265,18.6249,0.000168,82.1865,24.2334,68.7529,22.3828,19.9993,31.7896,10.7033,0,107.636,49.7618,87.1773,63.8407,75.6496,42.9102,48.6041,22.1484,1.80903,1.67314,0,0.007192
422,42.064,17.2314,47.7223,47.1087,33.3986,35.2563,41.3443,32.6231,38.5732,29.1311,30.1749,32.0506,31.563,30.6005,29.8302,0.066954,29.3938,9.01565,24.4487,28.4104,24.3022,24.3986,14.9324,21.277,12.0033,11.5882,3.95439,3.76311,0.684538,0.01242
423,6.79526,5.28514,1.23041,0.873605,0.077938,0.12547,0.860199,0.190784,0.863545,0.056482,0.629864,0.444906,0.558187,0.34261,0.281446,0.049256,0.222683,0.000465,0.2707,0.237821,0.165605,0.134364,0.089579,0.081985,0.045046,0.024082,0.002323,0.002176,4e-06,2.2e-05
424,0.003172,0.102869,2.13386,5.0874,1.62691,2.92857,19.018,11.3621,20.5399,6.31783,21.6284,20.4331,21.3446,20.2066,19.9796,16.3204,19.176,0.908937,21.6322,20.8902,21.3928,21.1535,21.6246,20.8164,21.4912,20.8612,20.7797,20.795,3.33764,21.0728
425,0.064687,1.2502,0.056827,0.072848,0.002982,0.007223,0.789283,0.065287,1.34441,0.011504,3.45089,1.00987,2.05845,0.848358,0.732968,7.96239,0.508779,0.000114,3.05348,1.105,1.75324,1.21587,2.75036,0.866141,1.95379,0.758925,0.58455,0.588094,0.000315,0.602886
426,0,0.000547,0,0,0,0,0.001311,0,0.012449,0,0.463864,0.009623,0.047222,0.006143,0.003789,3.78662,0.000843,0,0.303176,0.01619,0.029896,0.020526,0.144394,0.008866,0.031555,0.004111,0.000537,0.000527,0,3e-06
427,1.07128,11.7151,1.49842,2.14366,0.108067,0.262439,33.1844,3.3345,55.8699,0.506913,86.8373,62.0253,88.1716,59.5694,56.2626,16.9908,42.9081,0.003027,89.0397,78.766,88.9155,80.7561,66.7077,65.6528,54.6671,40.866,10.2494,9.83746,0.002605,0.579265
428,0,0,0,0,0,0,0,0,0,0,5e-06,0,1e-06,0,0,0.00152,0,0,1.9e-05,0,3e-06,1e-06,5.5e-05,1e-06,2.6e-05,1e-06,3e-06,4e-06,0,5e-05
429,13.537,3.44107,58.83,64.2297,21.5769,30.3824,71.1313,56.1092,54.4452,27.3685,11.7396,57.5145,30.1907,57.8089,57.3135,0.090323,59.7318,1.20065,8.33102,39.6145,16.9712,23.6056,3.69386,22.1724,3.76755,7.87641,0.795747,0.73321,0.043334,0.004112
430,33.1158,7.60501,2.44833,1.47248,0.002811,0.013336,1.78772,0.105207,1.58523,0.004197,0.231727,0.479405,0.464347,0.340208,0.266219,1e-06,0.200343,0,0.029472,0.165884,0.039666,0.042468,0.001303,0.017652,0.000446,0.000771,0,0,0,0
431,0.000285,0.010083,0,0,0,0,2e-06,0,1e-05,0,8.3e-05,1e-06,9e-06,1e-06,1e-06,4e-06,0,0,5e-06,1e-06,1e-06,1e-06,1e-06,0,0,0,0,0,0,0
433,13.5756,1.3581,55.9431,59.8049,8.59722,15.0665,72.3156,39.8043,50.0141,11.6195,5.61755,48.9066,20.3714,47.5485,45.8424,0.006201,47.3418,0.066816,2.98847,26.3037,7.33086,11.5363,0.788681,10.1042,0.706107,1.9574,0.052071,0.045834,0.00039,2e-05
434,0,0,0,0,0,0,0,0,0.000223,0,2.43532,0.004572,0.443939,0.007424,0.009432,116.846,0.00181,0,16.1046,0.463033,8.0834,2.8553,24.6798,1.19547,13.0913,1.37279,0.381523,0.361425,0,0.0001
435,1.84257,1.81681,0.345124,0.210408,0.020623,0.030939,0.172518,0.038008,0.175858,0.011769,0.157789,0.083926,0.114717,0.063528,0.05138,0.035125,0.039666,0.000124,0.06463,0.044037,0.033097,0.02462,0.02251,0.013832,0.010036,0.003938,0.00046,0.000437,2e-06,9e-06
436,0.00209,0.942899,1.68406,6.84591,0.392779,1.63194,55.8722,26.3161,59.5636,8.88455,60.4953,58.3132,60.3575,56.9458,55.5304,36.4219,51.7212,0.106656,60.5486,58.8721,60.2547,59.2858,60.4356,56.6563,60.2759,54.4889,50.133,50.1409,1.09611,39.2946
437,23.9279,47.0874,2.28968,1.69201,0.04148,0.096258,3.34766,0.323039,3.98781,0.048334,4.92213,2.08283,3.35977,1.52526,1.18395,1.43962,0.801772,5.2e-05,2.39157,1.21058,1.11902,0.743194,0.905909,0.393504,0.382836,0.126076,0.013389,0.012622,1e-06,0.000116
438,0.044149,1.3629,0.016018,0.01927,0.000398,0.001081,0.38891,0.01402,0.846499,0.001596,3.70386,0.567366,1.66684,0.44596,0.365224,14.1857,0.22069,7e-06,3.18658,0.658864,1.31583,0.76138,2.70593,0.473084,1.54605,0.391259,0.260175,0.261814,1.6e-05,0.245288
439,0.001799,0.008487,0.329813,0.845487,0.577806,0.912193,8.24713,5.42713,10.8381,3.05671,12.3226,17.207,16.9525,18.7847,19.6084,3.64472,18.9567,0.83346,20.2913,23.1423,25.9696,26.2576,25.5111,26.6977,28.5265,28.3117,29.0679,29.0907,5.52615,24.9907
440,0.143462,0.225613,3.80767,6.59608,5.75132,7.37719,21.9122,19.5075,24.3531,14.1928,20.78,34.3188,30.3127,36.9814,38.4658,4.52661,38.445,6.0712,30.1195,41.4978,42.0515,44.6883,35.4717,46.2576,42.0706,47.226,43.924,43.726,13.5741,23.2905
441,0.421308,4.18158,0.030619,0.025252,0.00037,0.001034,0.163559,0.007415,0.284755,0.000855,0.665053,0.131839,0.369254,0.090578,0.068334,2.03376,0.041996,1e-06,0.476267,0.101128,0.169397,0.087492,0.304078,0.047126,0.131342,0.028544,0.012039,0.011939,0,0.00426
442,1.16893,9.22358,0.935725,1.08847,0.073819,0.153163,6.3382,0.860347,9.34702,0.199865,18.0028,7.1273,12.3502,6.13069,5.41925,29.1408,4.07731,0.003375,15.8143,7.18212,9.8865,7.33545,13.67,5.49481,9.8451,4.52358,3.07699,3.07432,0.004547,2.05754
443,0,0.000436,1.3e-05,8.3e-05,0,3e-06,0.143627,0.001779,0.534256,6.1e-05,4.57509,0.598727,2.12703,0.536864,0.47955,22.9664,0.2892,0,5.82839,1.11907,3.07605,1.74914,6.75647,1.21585,5.27968,1.46368,1.72114,1.75936,7e-06,3.7248
444,21.3753,25.5409,2.93673,2.02568,0.062543,0.147492,2.90787,0.445791,3.28309,0.070579,3.30898,1.65212,2.3765,1.31265,1.09775,0.186383,0.839226,3.8e-05,1.39708,1.02626,0.812238,0.621218,0.471835,0.344563,0.215162,0.090235,0.005793,0.00531,0,3e-06
445,17.4215,19.2678,2.76776,1.95168,0.1582,0.258464,2.20193,0.412469,2.39702,0.126232,2.42191,1.12309,1.72834,0.839126,0.687092,0.503762,0.54136,0.000753,1.08604,0.642854,0.551737,0.427762,0.427089,0.277838,0.221352,0.099034,0.012589,0.011931,1e-05,0.000124
446,0.235879,2.02276,0.037821,0.032362,0.000802,0.001801,0.205658,0.00954,0.357334,0.001318,1.00684,0.184148,0.478988,0.133588,0.103583,1.59038,0.063048,6e-06,0.620291,0.150051,0.228181,0.130755,0.356307,0.071436,0.16503,0.038256,0.012885,0.012732,1e-06,0.004391
447,0,0,0,0,0,0,0,0,0,0,0.000153,3e-06,8.5e-05,9e-06,1.7e-05,0.008906,5e-06,0,0.035375,0.001646,0.129698,0.089192,2.11622,0.18513,8.12516,3.1284,14.1793,14.8357,0,33.8233
448,0.001152,0.03885,0.018107,0.039365,0.002717,0.007002,1.85341,0.156212,4.16703,0.026335,15.6186,5.29911,10.9657,5.1704,4.92521,26.3106,3.53249,0.000478,23.1406,9.21186,17.5764,13.2169,29.373,11.0673,25.8808,13.0865,13.9761,14.1156,0.009567,16.5723
449,0.000897,0.001752,1.69172,4.41495,6.30361,7.76791,15.952,17.0011,16.907,15.0042,13.5357,21.3112,19.6778,21.9377,22.208,1.20125,22.2451,10.8197,19.6624,22.6015,22.7379,22.908,21.8591,22.9791,22.912,23.0555,23.085,23.0856,19.6921,21.7097
450,0.01706,6.52927,0.003257,0.00586,1e-06,1e-05,5.27549,0.008141,20.1209,4.5e-05,105.286,14.0723,53.515,10.6408,8.30385,68.8716,3.96913,0,79.2931,17.8726,31.3884,17.9395,38.7322,9.33734,15.9867,3.68407,0.233811,0.216212,0,0.000516
451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002023,0,0,0.000429,2e-06,0.000493,0.000148,0.019083,0.000175,0.028652,0.001271,0.005276,0.005736,0,0.018173
452,2.4e-05,0.008379,0.006924,0.042961,0.001159,0.006936,8.86831,1.53363,13.9968,0.178544,16.5013,18.2512,19.9421,18.2547,17.9676,4.69318,16.2988,0.00027,20.6369,20.2772,21.733,20.9604,21.5596,19.9757,21.903,19.6523,18.166,18.1481,0.048111,6.40416
453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,1e-06,0,2e-06,2e-06,0,0.000122
454,0.078718,0.952243,0.419251,1.11426,0.012155,0.088608,64.8325,24.2435,72.5997,1.71199,26.3837,157.779,86.3956,187.751,204.128,0.047751,213.627,3.1e-05,43.7136,202.434,156.563,208.677,34.4553,220.96,64.0116,193.393,25.7092,22.2701,0.001638,5.5e-05
455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-06,0,3e-06,0,4e-06,5e-06,0,0.000464
456,16.9228,10.1945,54.1203,62.3008,44.4037,51.3175,80.5898,71.7902,76.6004,54.8307,47.3938,82.2819,68.2666,82.8918,82.7362,6.22283,82.6256,18.5011,47.482,76.79,62.2308,67.9118,39.3119,66.2171,41.2074,50.1898,26.1518,25.5345,7.76174,4.49754
457,6.41554,24.5877,1.7466,1.64637,0.014137,0.069343,4.76218,0.570536,5.11351,0.085484,11.4044,4.67866,5.3748,4.42392,3.99692,16.0436,2.74037,2e-06,5.92933,4.47503,4.68423,4.13974,4.79604,2.52313,4.14571,0.997878,0.502727,0.495839,0,0.017473
458,10.5563,5.93799,38.965,46.3041,20.1952,27.1474,73.3294,52.5006,68.517,29.855,32.0402,73.5867,55.626,73.5139,72.6381,1.40627,71.4866,3.14465,29.3515,64.223,44.3649,51.165,19.6403,48.2516,20.317,28.4688,7.92408,7.56114,0.597603,0.281394
459,0.006241,0.114915,1.70801,5.05874,1.40537,2.97553,34.2515,19.4317,38.368,9.33729,41.0198,38.5821,41.4367,38.0385,37.5403,18.9035,36.0514,0.811262,42.3455,39.6724,41.6783,40.4561,42.4376,39.1855,42.1519,39.0541,38.4497,38.4853,4.40171,37.3468
460,0,0,0,0,0,0,0,0,0,0,2.2e-05,2e-06,2.4e-05,7e-06,1.6e-05,0.000817,6e-06,0,0.008083,0.001638,0.116327,0.098576,0.792695,0.220372,5.34785,3.50306,16.3774,16.9316,0,31.0217
461,8.43718,6.55148,4.00078,3.52847,1.3936,1.84454,3.33901,1.76649,3.23902,0.811866,2.22444,2.29235,2.35034,1.80941,1.48406,0.002503,1.23304,0.038048,1.0041,1.09391,0.755568,0.705089,0.44933,0.603971,0.316485,0.258257,0.028332,0.026511,0.00042,2e-06
462,0.089709,0.075453,6.23719,15.8594,29.8507,33.9806,41.6672,48.1968,40.2978,47.2088,18.8415,48.9528,42.9174,49.3337,49.4077,0.648091,49.4176,41.1013,35.2549,49.4124,49.1492,49.4325,42.0311,49.4311,48.4728,49.384,49.1116,49.0898,45.5471,23.506
463,4.4e-05,0.028154,0.098421,0.587794,0.029324,0.136499,26.7515,6.63235,33.9247,1.43584,41.349,33.222,39.5576,32.2344,31.4029,29.0975,28.6972,0.012106,41.8005,35.0423,39.6139,36.4819,41.8165,34.0162,40.9329,33.7602,32.7924,32.8436,0.376289,32.0907
464,0.003846,0.114562,0.123343,0.250662,0.034708,0.07391,2.89204,0.639338,4.28392,0.196467,7.59515,4.23858,6.15932,4.02458,3.82984,9.94799,3.19638,0.009802,7.92221,5.00196,6.58625,5.64114,8.13729,5.00749,7.48266,5.23024,5.39014,5.4232,0.075405,6.60018
465,0.868104,0.913178,0.001218,0.00041,0,0,0.003085,8e-06,0.00445,0,0.001716,0.000528,0.001137,0.000341,0.000237,0,0.000124,0,7.1e-05,0.000173,4.7e-05,3.4e-05,1e-06,9e-06,0,1e-06,0,0,0,0
466,1.72374,0.506296,21.6618,26.6669,27.5046,29.1504,31.0506,32.8196,29.4768,31.1749,16.7934,32.2442,27.3925,32.607,32.7163,0.491809,32.8933,19.9019,19.4365,31.6456,27.9844,30.1463,17.7899,30.2838,20.9556,26.8886,17.6956,17.3303,10.8624,1.92742
467,0,0,0,0,0,0,4e-06,0,5.2e-05,0,0.005095,0.000179,0.001629,0.000203,0.000204,0.230257,8.6e-05,0,0.031322,0.001734,0.018125,0.008373,0.128938,0.006536,0.124506,0.021539,0.069108,0.072753,0,0.543507
468,0.000257,0.000274,0.006377,0.015756,0.010564,0.020844,0.188502,0.471068,0.177386,0.222959,0.037332,0.91361,0.215222,1.86977,3.35722,0.000274,7.26215,0.012169,0.083053,2.80732,0.945914,4.27627,0.101162,19.7005,0.340262,25.2662,2.19926,1.86001,1.52316,0.000703
469,0,2e-06,0,0,0,0,0.014704,0,0.605547,0,53.6769,2.24388,19.9795,2.31979,2.07749,157.739,0.672143,0,83.2806,11.0209,34.2218,17.5398,85.0861,12.4653,47.5255,10.7706,2.48402,2.37263,0,0.001368
470,53.7021,20.3021,17.8535,17.4081,1.88523,2.87635,16.2072,3.40731,15.0523,1.63107,6.06895,6.79336,7.36383,4.52262,3.50741,4e-06,2.9355,0.000796,1.8914,2.77168,1.96009,1.95833,0.353067,1.36104,0.195164,0.188781,0.003503,0.0029,1e-06,0
471,78.9731,56.2767,26.8102,22.0556,1.15592,2.24843,39.3789,6.24527,41.2217,1.27225,24.4266,23.6617,27.2153,18.5648,15.3519,1.00968,11.9078,0.004613,11.2534,13.1906,8.44613,7.3316,3.56742,4.56349,1.92436,1.2414,0.091603,0.084941,6.1e-05,0.000607
472,11.0309,2.67118,47.6339,51.1668,47.9907,49.9924,52.0665,51.4625,50.3238,48.1999,28.6773,50.5021,45.2381,50.1216,49.733,0.207878,49.6592,23.134,28.603,47.0577,39.6316,42.1906,21.3991,40.7645,24.0117,31.6004,14.5562,14.0317,5.73666,0.267597
473,0.000169,0.005738,0.006836,0.01749,0.001774,0.004402,1.23088,0.116367,3.08358,0.021604,14.4482,5.05913,10.7189,5.32829,5.33454,28.6151,3.86584,0.000687,29.5665,11.5692,26.2672,20.1983,49.6821,18.362,50.4989,27.0509,37.3,37.8939,0.033044,60.5563
474,0.002627,0.004104,0.075335,0.160276,0.196535,0.264189,0.940357,1.22672,1.06998,0.894542,0.738497,2.56773,1.61355,3.35322,3.97608,0.136187,4.46789,0.419769,1.55157,4.5312,4.15828,5.84509,2.39749,7.74345,4.23753,9.18414,7.73538,7.59987,2.25974,1.81232
475,0,0,0,0,0,0,3e-06,0,2.3e-05,0,0.001332,2.1e-05,0.000253,1.6e-05,1.3e-05,0.072294,6e-06,0,0.00197,5.7e-05,0.00047,0.000137,0.002697,6.4e-05,0.001587,9.7e-05,0.000166,0.000175,0,0.001319
476,2.93443,8.04698,0.935549,0.861119,0.073054,0.12702,2.98636,0.399862,4.17671,0.102953,6.99171,2.75905,4.75824,2.24528,1.90209,5.9599,1.38311,0.002338,4.81166,2.3137,2.72494,1.9737,2.98722,1.31247,1.79968,0.753018,0.27318,0.268343,0.000523,0.071713
477,1.02259,13.6145,0.106885,0.100272,0.001145,0.003287,1.18841,0.033819,2.28619,0.003014,7.27977,1.18268,3.35022,0.84944,0.65215,14.8295,0.379214,4e-06,4.57525,1.01112,1.62968,0.905389,2.62744,0.483046,1.17848,0.253811,0.073958,0.07272,1e-06,0.015605
478,0.290159,6.1159,0.004041,0.002827,5e-06,1.9e-05,0.046622,0.000314,0.099111,1e-05,0.316081,0.032634,0.117946,0.019303,0.012706,0.219896,0.005889,0,0.105421,0.018934,0.025166,0.011647,0.027832,0.004222,0.007445,0.000933,5.4e-05,5.1e-05,0,1e-06
479,0.119643,2.17512,1.25556,2.85804,0.08188,0.30616,63.4997,9.96784,86.3319,1.39,107.49,85.1646,104.123,80.3675,75.9688,47.0247,64.5942,0.00236,110.337,88.4417,99.3229,89.1595,105.276,77.5918,95.0278,67.3469,43.5496,43.0051,0.021773,4.9534
480,0,0,0,0,0,0,0.001759,4.2e-05,0.017278,1e-06,0.387244,0.334152,0.578598,0.621523,0.856959,0.237603,0.652221,0,5.06246,3.33388,9.75318,8.78707,19.5374,9.54577,25.5653,15.3256,25.4011,25.8931,0.001254,36.1684
481,0,1.1e-05,2e-06,8e-06,0,1e-06,0.00322,8.3e-05,0.011665,7e-06,0.117717,0.015035,0.053324,0.014033,0.012812,0.947151,0.007596,0,0.195258,0.035332,0.107731,0.066107,0.294784,0.050615,0.233346,0.079044,0.127888,0.131273,1e-05,0.414176
482,0,0,0,0,0,0,0.000223,1e-06,0.001789,0,0.040728,0.003812,0.018844,0.00376,0.003488,0.435538,0.001854,0,0.085569,0.014178,0.049546,0.031878,0.147235,0.02451,0.10598,0.04077,0.058401,0.05945,0,0.211262
483,0,0,0,0,0,0,0.00035,0,0.024571,0,2.60519,0.08739,1.06613,0.080397,0.072179,29.4217,0.037544,0,3.99395,0.494129,1.81392,1.2511,5.68495,0.656778,2.26211,0.944786,0.861354,0.885235,0,0.867625
484,2.02045,1.4544,0.161353,0.097903,0.00663,0.010517,0.078431,0.012922,0.076711,0.003388,0.054518,0.031775,0.043161,0.022281,0.017044,0.007093,0.012543,2.5e-05,0.018811,0.013485,0.008863,0.006447,0.005065,0.00338,0.002038,0.000802,6.9e-05,6.4e-05,0,1e-06
485,1.7831,2.07028,4.32739,4.56921,2.31307,2.89075,5.57596,4.2092,5.74108,2.9557,6.07331,5.47877,5.78578,5.37005,5.28449,4.61383,5.11602,0.611075,5.83296,5.37426,5.4675,5.29785,5.57848,5.08081,5.29084,4.73593,3.93481,3.91805,0.411983,2.21209
486,0.177538,0.550935,6.94865,18.8445,14.1954,23.6774,85.3945,86.992,86.8643,64.4808,55.2949,103.655,94.3061,104.381,104.46,3.67697,104.26,13.2465,83.3543,104.63,104.436,104.642,93.3332,104.507,103.236,104.174,101.573,101.406,32.1291,25.0818
487,0.916064,0.541606,28.1825,49.298,60.633,65.1566,71.2723,72.5385,70.6467,71.5244,48.8529,72.9313,71.2967,72.9374,72.92,1.52935,72.8789,60.6937,65.67,72.9155,72.8413,72.8429,69.1269,72.7303,72.2033,72.3592,71.1292,71.0595,59.8794,28.8909
488,28.6598,0.549877,9.61287,5.8385,0.229498,0.457311,2.14292,0.658147,1.20035,0.121878,0.041794,0.582093,0.217583,0.443395,0.356837,0,0.323554,2.2e-05,0.007534,0.137723,0.017586,0.027472,0.00045,0.015943,0.000233,0.000766,1e-06,1e-06,0,0
489,0.024415,0.208477,4.4e-05,2e-05,0,0,0.000201,1e-06,0.000424,0,0.001321,6.8e-05,0.00036,3.5e-05,2.2e-05,0.000518,1.1e-05,0,0.000256,2.8e-05,3.2e-05,1.4e-05,3.5e-05,5e-06,7e-06,1e-06,0,0,0,0
490,8e-06,0.006363,6e-06,1e-05,0,0,0.002366,1.5e-05,0.009087,1e-06,0.107647,0.005975,0.033155,0.004369,0.003348,1.70357,0.001574,0,0.10724,0.009669,0.034005,0.014854,0.109376,0.007737,0.059617,0.007982,0.007537,0.007737,0,0.019322
491,10.516,5.22159,11.3058,10.7292,8.30423,8.69989,9.3741,8.48438,8.7794,7.4067,6.30253,8.02022,7.36072,7.74052,7.53158,1.33447,7.44154,3.57036,5.33613,6.80036,5.60115,5.73146,4.03121,5.3133,3.70435,3.83728,2.02823,1.98704,0.960451,0.468527
